thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,learning_complete.started,fixation1.started,left_image.started,right_image.started,learning_complete.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.029766299994662404,0.043768999981693923,0.043768999981693923,5.0471791999880224,space,4.9469542999286205,None,,,,,,854952,001,2024-05-26_20h52.27.258,article1,2024.1.4,None,2024-05-26 20h52.34.839263 +0330,
,,,,,,,,,5.047225099988282,5.2747203999897465,5.2747203999897465,5.2747203999897465,6.052735700039193,854952,001,2024-05-26_20h52.27.258,article1,2024.1.4,None,2024-05-26 20h52.34.839263 +0330,
