thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,learning_complete.started,left_image.started,right_image.started,learning_complete.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.010143000050447881,0.015040300088003278,0.015040300088003278,0.414257200085558,space,0.3808659999631345,None,,,,,,,,,134022,001,2024-05-26_20h56.03.324,article1,2024.1.4,None,2024-05-26 20h56.12.078594 +0330,
,,,,,,,,,0.4143619000678882,0.42721700004767627,1.5781065000919625,1.4112133000744507,,,,,134022,001,2024-05-26_20h56.03.324,article1,2024.1.4,None,2024-05-26 20h56.12.078594 +0330,
,,,,,,,,,,,,,1.4112479001050815,1.5781065000919625,1.5781065000919625,2.4280097000300884,134022,001,2024-05-26_20h56.03.324,article1,2024.1.4,None,2024-05-26 20h56.12.078594 +0330,
