learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,learning_complete.started,left_image.started,right_image.started,key_resp.started,reward_A2,reward_C,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,text_no_resp.started,text_no_resp.stopped,learning_complete.stopped,key_resp.keys,reward_A1,reward_B,gain_reward,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.023820700007490814,0.05663849995471537,0.05663849995471537,2.6204854999668896,space,2.544538400019519,None,,,,,,,,,,,,,,,,,,,,,,,,,,,079339,001,1,2024-05-27_16h39.59.019,article1,2024.1.4,None,2024-05-27 16h40.15.941961 +0330,
0,0,0,0,2.6301909000612795,,,,,,,,,2.6212890000315383,2.6301909000612795,3.7531883000629023,3.617362500051968,3.617387600010261,3.7531883000629023,3.7531883000629023,3.7531883000629023,66,31,7.629985500010662,7.629985500010662,7.629985500010662,7.763313099974766,8.630628500017338,8.630628500017338,8.630628500017338,8.764149100054055,8.764149100054055,9.63032120000571,10.629714900045656,10.618800100055523,None,,,,079339,001,1,2024-05-27_16h39.59.019,article1,2024.1.4,None,2024-05-27 16h40.15.941961 +0330,
,,,,10.98016519995872,,,,,,,,,10.965471200062893,10.98016519995872,,11.966496799956076,11.966512099956162,12.033745700027794,12.033745700027794,12.033745700027794,,,15.980361900059506,15.980361900059506,15.980361900059506,16.046376700047404,16.98066610004753,16.98066610004753,16.98066610004753,17.048516900045797,17.048516900045797,,,,,69,74,74,,,,,,,,,
