learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,learning_complete.started,left_image.started,right_image.started,key_resp.started,reward_A2,reward_C,text_no_resp.started,text_no_resp.stopped,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,learning_complete.stopped,key_resp.keys,reward_A1,reward_B,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.028484600014053285,0.04334289999678731,0.04334289999678731,3.2409873000578955,space,3.1908684000372887,None,,,,,,,,,,,,,,,,,,,,,,,,,,056641,001,1,2024-05-27_16h09.03.372,article1,2024.1.4,None,2024-05-27 16h09.10.060655 +0330,
0,0,0,0,3.250984700047411,,,,,,,,,3.241862899973057,3.250984700047411,4.3419942000182346,4.239886000053957,4.239914100035094,4.3419942000182346,4.3419942000182346,4.3419942000182346,60,22,5.252488299971446,6.2522667000303045,8.251526599982753,8.251526599982753,8.251526599982753,8.351615700055845,9.251550300046802,9.251550300046802,9.251550300046802,9.350945200072601,9.350945200072601,9.339055499993265,None,,,056641,001,1,2024-05-27_16h09.03.372,article1,2024.1.4,None,2024-05-27 16h09.10.060655 +0330,
,,,,9.70140550006181,,,,,,,,,9.689519400009885,9.70140550006181,10.755403400049545,10.68916830001399,10.689186200033873,10.755403400049545,10.755403400049545,10.755403400049545,,,11.700996999978088,12.701802000054158,14.702123700059019,14.702123700059019,14.702123700059019,14.768564000027254,,,,,,,,72,51,,,,,,,,,
