learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,main_learning.started,left_image.started,right_image.started,key_resp.started,reward_B,reward_A1,gain_reward,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,main_learning.stopped,key_resp.keys,key_resp.rt,key_resp.duration,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,fixation_transfer.started,fixation2.started,fixation2.stopped,fixation_transfer.stopped,main_transfer.started,left_image_2.started,right_image_2.started,key_resp_2.started,polygon_2.started,left_image_2.stopped,right_image_2.stopped,key_resp_2.stopped,polygon_2.stopped,main_transfer.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,slider_transfer.started,slider_trns.started,mouse_trns.started,slider_transfer.stopped,slider_trns.response,slider_trns.rt,mouse_trns.x,mouse_trns.y,mouse_trns.leftButton,mouse_trns.midButton,mouse_trns.rightButton,mouse_trns.time,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.014754200004972517,0.017332300078123808,0.017332300078123808,1.9287967999698594,space,1.8969327000668272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662859,001,1,2024-05-28_01h50.13.062,article1,2024.1.4,None,2024-05-28 01h50.17.716804 +0330,
0,0,0,0,,,,,1.941649500047788,,,,,,,,,1.9294236999703571,1.941649500047788,3.025114700081758,2.9255028000334278,2.9255175000289455,3.025114700081758,3.025114700081758,3.025114700081758,35,70,70,6.94285300001502,6.94285300001502,6.94285300001502,7.026014700066298,7.9420720000052825,7.9420720000052825,7.9420720000052825,8.02525299997069,8.02525299997069,8.945679299999028,right,3.3017406000290066,0.09790920000523329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662859,001,1,2024-05-28_01h50.13.062,article1,2024.1.4,None,2024-05-28 01h50.17.716804 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.294053000048734,9.308569299988449,9.308569299988449,10.79300449998118,space,1.4781977999955416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662859,001,1,2024-05-28_01h50.13.062,article1,2024.1.4,None,2024-05-28 01h50.17.716804 +0330,
,,,,0,0,0,0,10.808057500049472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.793818700010888,10.808057500049472,11.860355000011623,11.792941600084305,11.792988699977286,11.860355000011623,11.860355000011623,11.860355000011623,13.832923599984497,14.839472300023772,14.839472300023772,14.839472300023772,15.865745900082402,15.84186220006086,right,0.9550258000381291,None,15.842746400041506,15.865745900082402,0.005774499964900315,21.411571600008756,70.0,5.544856599997729,[0.2],[-0.001851851851851852],[1],[0],[0],[5.374885500059463],662859,001,1,2024-05-28_01h50.13.062,article1,2024.1.4,None,2024-05-28 01h50.17.716804 +0330,
,,,,,,,,21.42444810003508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.412107500014827,21.42444810003508,22.468374600051902,22.409331200062297,22.40937870007474,22.468374600051902,22.468374600051902,22.468374600051902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
