learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,learning_complete.started,left_image.started,right_image.started,key_resp.started,polygon.started,key_resp.stopped,polygon.stopped,learning_complete.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.016509899985976517,0.02580229996237904,0.02580229996237904,0.9780075999442488,space,0.9412443999899551,None,,,,,,,,,,,,,,,,324770,001,2024-05-26_23h59.32.568,article1,2024.1.4,None,2024-05-26 23h59.37.220494 +0330,
0,0,0,0,0.9919822999509051,,,,,,,,,0.9784938999218866,0.9919822999509051,2.0640445000026375,1.975657599978149,1.9756750999949872,2.0640445000026375,2.0640445000026375,2.0640445000026375,5.991612599929795,6.074829599936493,6.990879499935545,6.991032799938694,right,0.6236558000091463,0.16355370008386672,324770,001,2024-05-26_23h59.32.568,article1,2024.1.4,None,2024-05-26 23h59.37.220494 +0330,
1,0,1,0,7.357711099903099,,,,,,,,,7.342064399970695,7.357711099903099,,7.978350299992599,7.978391399956308,8.072020499967039,8.072020499967039,8.072020499967039,11.99140289996285,12.074246399919502,12.993309299927205,12.99374359997455,left,3.8036422999575734,0.11819000006653368,324770,001,2024-05-26_23h59.32.568,article1,2024.1.4,None,2024-05-26 23h59.37.220494 +0330,
2,0,2,0,13.359834300004877,,,,,,,,,13.345231599989347,13.359834300004877,,13.99168340000324,13.991698500001803,14.056514699943364,14.056514699943364,14.056514699943364,17.99298729992006,18.059478999930434,,18.991238399990834,left,0.5390257999533787,0.09745080000720918,324770,001,2024-05-26_23h59.32.568,article1,2024.1.4,None,2024-05-26 23h59.37.220494 +0330,
3,0,3,0,19.524416300002486,,,,,,,,,19.50863539997954,19.524416300002486,,19.991428099921905,19.991443899925798,20.05215689993929,20.05215689993929,20.05215689993929,23.991940999985673,24.058263499988243,24.992476899991743,24.992674499982968,left,0.32418740005232394,0.13324539992026985,324770,001,2024-05-26_23h59.32.568,article1,2024.1.4,None,2024-05-26 23h59.37.220494 +0330,
4,0,4,0,25.358402699930593,,,,,,,,,25.342834699898958,25.358402699930593,,25.99279149994254,25.992813699995168,26.067121799918823,26.067121799918823,26.067121799918823,29.99337809998542,30.07626739994157,,30.99358749995008,right,0.3444038999732584,0.11805640009697527,324770,001,2024-05-26_23h59.32.568,article1,2024.1.4,None,2024-05-26 23h59.37.220494 +0330,
