learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation_learning.stopped,main_learning.started,left_image.started,right_image.started,key_resp.started,reward_B,reward_A1,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,text_no_resp.started,text_no_resp.stopped,main_learning.stopped,key_resp.keys,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,fixation_transfer.started,fixation2.started,fixation2.stopped,fixation_transfer.stopped,main_transfer.started,left_image_2.started,right_image_2.started,key_resp_2.started,polygon_2.started,left_image_2.stopped,right_image_2.stopped,key_resp_2.stopped,polygon_2.stopped,main_transfer.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,slider_transfer.started,slider_trns.started,slider_mouse.started,slider_transfer.stopped,slider_trns.response,slider_trns.rt,slider_mouse.x,slider_mouse.y,slider_mouse.leftButton,slider_mouse.midButton,slider_mouse.rightButton,slider_mouse.time,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.042794000008143485,0.08366789994761348,0.08366789994761348,1.398922499967739,space,1.306923900032416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996531,001,1,2024-05-28_01h20.35.152,article1,2024.1.4,None,2024-05-28 01h20.42.599098 +0330,
0,0,0,0,,,,,1.420426300028339,,,,,,,,,1.399892900022678,1.420426300028339,2.4084371000062674,2.4084537000162527,2.4918415000429377,2.4918415000429377,2.4918415000429377,51,74,6.405212000012398,6.405212000012398,6.405212000012398,6.505876400042325,7.4058559000259265,7.4058559000259265,7.4058559000259265,7.509053100016899,7.509053100016899,8.40489120001439,9.40447079995647,9.395690300036222,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996531,001,1,2024-05-28_01h20.35.152,article1,2024.1.4,None,2024-05-28 01h20.42.599098 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.744727600016631,9.75492390000727,9.75492390000727,13.208516399958171,space,3.446670600096695,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996531,001,1,2024-05-28_01h20.35.152,article1,2024.1.4,None,2024-05-28 01h20.42.599098 +0330,
,,,,0,0,0,0,13.22142229997553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.209100499982014,13.22142229997553,14.29191869997885,14.207162200007588,14.207178200013004,14.29191869997885,14.29191869997885,14.29191869997885,16.154711900046095,17.171031299978495,17.171031299978495,17.171031299978495,18.21978439996019,18.17690079996828,right,0.8347725999774411,None,18.177640500012785,18.21978439996019,0.00685250002425164,26.574088699999265,10.0,8.373501800000668,[-0.36833333333333335],[-0.055],[1],[0],[0],[8.268555899965577],996531,001,1,2024-05-28_01h20.35.152,article1,2024.1.4,None,2024-05-28 01h20.42.599098 +0330,
,,,,,,,,26.587904699961655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.57464559993241,26.587904699961655,,27.576342100044712,27.576367300003767,27.656998399994336,27.656998399994336,27.656998399994336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
