learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,learning_complete.started,left_image.started,right_image.started,key_resp.started,polygon.started,key_resp.stopped,polygon.stopped,learning_complete.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.011061699944548309,0.014899999951012433,0.014899999951012433,1.1652897999156266,space,1.1442430999595672,None,,,,,,,,,,,,,,,,097796,001,2024-05-26_23h52.34.840,article1,2024.1.4,None,2024-05-26 23h52.41.183383 +0330,
0,0,0,0,1.1754628999624401,,,,,,,,,1.166016299976036,1.1754628999624401,2.249374199891463,2.1595698999008164,2.1595846998970956,2.249374199891463,2.249374199891463,2.249374199891463,6.176565899979323,6.2598178999032825,7.182243199902587,7.182598699931987,left,1.2318220000015572,0.15458299999590963,097796,001,2024-05-26_23h52.34.840,article1,2024.1.4,None,2024-05-26 23h52.41.183383 +0330,
,,,,7.5795172998914495,,,,,,,,,7.566514299949631,7.5795172998914495,,8.181724799913354,8.181762399966829,8.244095099973492,8.244095099973492,8.244095099973492,12.1656838998897,12.249443299951963,,,,,,,,,,,,,
