learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation_learning.stopped,learning_complete.started,left_image.started,right_image.started,key_resp.started,reward_B,reward_A1,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,text_no_resp.started,text_no_resp.stopped,learning_complete.stopped,key_resp.keys,gain_reward,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.020211700000800192,0.033114599995315075,0.033114599995315075,1.2935229999711737,space,1.2478497000411153,None,,,,,,,,,,,,,,,,,,,,,,,,100182,001,1,2024-05-27_21h15.14.077,article1,2024.1.4,None,2024-05-27 21h15.23.820078 +0330,
0,0,0,0,1.3167300000786781,,,,,,,,,1.294795099995099,1.3167300000786781,2.305737000075169,2.305757199996151,2.524773900047876,2.524773900047876,2.524773900047876,22,85,6.3172072999877855,6.3172072999877855,6.3172072999877855,6.533727900008671,7.317526799975894,7.317526799975894,7.317526799975894,7.534000399988145,7.534000399988145,8.315965100075118,9.349013700033538,9.328732199966908,None,,100182,001,1,2024-05-27_21h15.14.077,article1,2024.1.4,None,2024-05-27 21h15.23.820078 +0330,
,,,,9.700765200075693,,,,,,,,,9.688537399983034,9.700765200075693,10.690345500013791,10.690367800067179,10.805410800036043,10.805410800036043,10.805410800036043,35,70,14.716453299974091,14.716453299974091,14.716453299974091,14.816825999994762,15.717291100067087,15.717291100067087,15.717291100067087,15.817477500066161,15.817477500066161,,,,,35,,,,,,,,,
