thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,learning_complete.started,learning_complete.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.006949199945665896,0.011568699963390827,0.011568699963390827,2.753434299957007,space,2.722265399992466,None,,,128666,001,2024-05-26_17h28.15.975,article1,2024.1.4,None,2024-05-26 17h28.21.177335 +0330,
,,,,,,,,,2.7534810999641195,14.365310900029726,128666,001,2024-05-26_17h28.15.975,article1,2024.1.4,None,2024-05-26 17h28.21.177335 +0330,
