learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,learning_complete.started,left_image.started,right_image.started,key_resp.started,polygon.started,key_resp.stopped,polygon.stopped,learning_complete.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.00897140009328723,0.01555090001784265,0.01555090001784265,1.0494104000972584,space,1.0178060000762343,None,,,,,,,,,,,,,,,,273208,001,2024-05-26_23h46.32.061,article1,2024.1.4,None,2024-05-26 23h46.37.215587 +0330,
0,0,0,0,1.0655498000560328,,,,,,,,,1.0499301000963897,1.0655498000560328,2.122988300048746,2.049460700014606,2.049476800020784,2.122988300048746,2.122988300048746,2.122988300048746,6.049502300098538,6.132748900097795,7.053292900091037,7.053785800002515,right,3.835914400056936,0.11232529999688268,273208,001,2024-05-26_23h46.32.061,article1,2024.1.4,None,2024-05-26 23h46.37.215587 +0330,
1,0,1,0,7.421310000005178,,,,,,,,,7.410489200032316,7.421310000005178,,8.052558300085366,8.052570600062609,8.114686400047503,8.114686400047503,8.114686400047503,12.053348200046457,12.121481300098822,13.053388700005598,13.053684000042267,left,2.9703311000484973,0.09775019995868206,273208,001,2024-05-26_23h46.32.061,article1,2024.1.4,None,2024-05-26 23h46.37.215587 +0330,
,,,,13.436148900073022,,,,,,,,,13.42127310007345,13.436148900073022,,14.052358100074343,14.05237789999228,14.134743000031449,14.134743000031449,14.134743000031449,18.048023300012574,,,,,,,,,,,,,,
