thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,learning_complete.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.016210999921895564,0.032798799918964505,0.032798799918964505,11.20868459995836,space,11.165866200113669,None,,362533,001,2024-05-26_17h43.25.427,article1,2024.1.4,None,2024-05-26 17h43.31.003649 +0330,
,,,,,,,,,11.20874329993967,,,,,,,,
