5.1909 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
5.3596 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.3604 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.3611 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.3618 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.3625 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.3631 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.3636 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.3645 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.3650 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.3653 	DEBUG 	Uploading Texture Font fontname to graphics card
5.3710 	DEBUG 	Upload of Texture Font fontname complete
5.3730 	EXP 	window1: mouseVisible = True
5.3732 	EXP 	window1: mouseVisible = True
5.3736 	EXP 	window1: mouseVisible = True
5.3739 	EXP 	window1: mouseVisible = True
5.3775 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.3785 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.3794 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.3797 	DEBUG 	Uploading Texture Font fontname to graphics card
5.3825 	DEBUG 	Upload of Texture Font fontname complete
5.3843 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.3843 	EXP 	window1: recordFrameIntervals = False
5.5541 	EXP 	window1: recordFrameIntervals = True
5.7894 	EXP 	Screen (0) actual frame rate measured at 59.58Hz
5.7895 	EXP 	window1: recordFrameIntervals = False
5.7897 	EXP 	window1: mouseVisible = False
5.7905 	EXP 	window1: mouseVisible = True
5.7908 	EXP 	window1: mouseVisible = True
5.7919 	EXP 	window1: mouseVisible = True
5.7928 	EXP 	window1: mouseVisible = True
5.7991 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8001 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8013 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8025 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8034 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8043 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8049 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8057 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8066 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8075 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8078 	DEBUG 	Uploading Texture Font fontname to graphics card
5.8085 	DEBUG 	Upload of Texture Font fontname complete
5.8096 	EXP 	window1: mouseVisible = True
5.8097 	EXP 	window1: mouseVisible = True
5.8101 	EXP 	window1: mouseVisible = True
5.8105 	EXP 	window1: mouseVisible = True
5.8441 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
8.0114 	INFO 	keyboard.Keyboard is using iohub backend.
8.0115 	INFO 	keyboard.Keyboard is using iohub backend.
8.0115 	INFO 	keyboard.Keyboard is using iohub backend.
8.0115 	EXP 	article1: status = STARTED
8.0118 	EXP 	window1: mouseVisible = True
8.0767 	EXP 	Created text1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='Arabic', name='text1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.0769 	EXP 	window1: mouseVisible = True
8.0780 	EXP 	Created fixation1 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=0.08, name='fixation1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.03, 0.06]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
8.0781 	EXP 	window1: mouseVisible = True
8.0809 	EXP 	Created left_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='left_image', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.0810 	EXP 	window1: mouseVisible = True
8.0838 	EXP 	Created right_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='right_image', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.0839 	EXP 	window1: mouseVisible = True
8.0845 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([-0.5765,  0.0039,  1.    ]), lineColorSpace='rgb', lineRGB=array([-0.5765,  0.0039,  1.    ]), lineWidth=20.0, name='polygon', opacity=0.3, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...))
8.0846 	EXP 	window1: mouseVisible = True
8.0847 	EXP 	window1: mouseVisible = True
8.0850 	EXP 	window1: mouseVisible = True
8.0853 	EXP 	window1: mouseVisible = True
8.0880 	EXP 	window1: mouseVisible = True
8.0880 	EXP 	window1: mouseVisible = True
8.0884 	EXP 	window1: mouseVisible = True
8.0886 	EXP 	window1: mouseVisible = True
8.0910 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0919 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0927 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0934 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0939 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0943 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0951 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0957 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0961 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0963 	DEBUG 	Uploading Texture Font fontname to graphics card
8.0975 	DEBUG 	Upload of Texture Font fontname complete
8.0983 	EXP 	window1: mouseVisible = True
8.0984 	EXP 	window1: mouseVisible = True
8.0988 	EXP 	window1: mouseVisible = True
8.0991 	EXP 	window1: mouseVisible = True
8.1013 	EXP 	window1: mouseVisible = True
8.1014 	EXP 	window1: mouseVisible = True
8.1017 	EXP 	window1: mouseVisible = True
8.1020 	EXP 	window1: mouseVisible = True
8.1043 	EXP 	window1: mouseVisible = True
8.1076 	EXP 	Created text_no_resp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='Arabic', name='text_no_resp', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='.ﺪﺸﻧ ﺖﻓﺎﯾﺭﺩ ﯽﺨﺳﺎﭘ', units='height', win=Window(...), wrapWidth=1)
0.0383 	EXP 	left_learning_reward: autoLog = True
0.0383 	EXP 	right_learning_reward: autoLog = True
0.0736 	INFO 	Keyboard events cleared
0.0730 	EXP 	text1: autoDraw = True
1.9041 	EXP 	Created sequence: random, trialTypes=1, nReps=20, seed=None
1.9044 	EXP 	New trial (rep=0, index=0): None
1.9071 	DATA 	Keypress: space
1.9141 	EXP 	text1: autoDraw = False
1.9141 	EXP 	fixation1: autoDraw = True
2.9153 	EXP 	window1: backgroundImage = ''
2.9153 	EXP 	window1: backgroundFit = 'none'
2.9699 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9720 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9737 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9755 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9768 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9785 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9800 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9803 	DEBUG 	Uploading Texture Font fontname to graphics card
2.9829 	DEBUG 	Upload of Texture Font fontname complete
2.9851 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9854 	DEBUG 	Uploading Texture Font fontname to graphics card
2.9862 	DEBUG 	Upload of Texture Font fontname complete
3.0177 	INFO 	Keyboard events cleared
3.0174 	EXP 	fixation1: autoDraw = False
3.0174 	EXP 	left_image: image = '1.jpg'
3.0174 	EXP 	right_image: image = '2.jpg'
3.0174 	EXP 	text_no_resp: autoDraw = False
3.0174 	EXP 	left_image: autoDraw = True
3.0174 	EXP 	right_image: autoDraw = True
3.0174 	EXP 	text_no_resp: autoDraw = False
3.0280 	EXP 	text_no_resp: autoDraw = False
3.0444 	EXP 	text_no_resp: autoDraw = False
3.0616 	EXP 	text_no_resp: autoDraw = False
3.0786 	EXP 	text_no_resp: autoDraw = False
3.0950 	EXP 	text_no_resp: autoDraw = False
3.1117 	EXP 	text_no_resp: autoDraw = False
3.1294 	EXP 	text_no_resp: autoDraw = False
3.1444 	EXP 	text_no_resp: autoDraw = False
3.1611 	EXP 	text_no_resp: autoDraw = False
3.1785 	EXP 	text_no_resp: autoDraw = False
3.1950 	EXP 	text_no_resp: autoDraw = False
3.2119 	EXP 	text_no_resp: autoDraw = False
3.2283 	EXP 	text_no_resp: autoDraw = False
3.2461 	EXP 	text_no_resp: autoDraw = False
3.2623 	EXP 	text_no_resp: autoDraw = False
3.2788 	EXP 	text_no_resp: autoDraw = False
3.2953 	EXP 	text_no_resp: autoDraw = False
3.3123 	EXP 	text_no_resp: autoDraw = False
3.3287 	EXP 	text_no_resp: autoDraw = False
3.3465 	EXP 	text_no_resp: autoDraw = False
3.3618 	EXP 	text_no_resp: autoDraw = False
3.3794 	EXP 	text_no_resp: autoDraw = False
3.3952 	EXP 	text_no_resp: autoDraw = False
3.4124 	EXP 	text_no_resp: autoDraw = False
3.4286 	EXP 	text_no_resp: autoDraw = False
3.4463 	EXP 	text_no_resp: autoDraw = False
3.4622 	EXP 	text_no_resp: autoDraw = False
3.4790 	EXP 	text_no_resp: autoDraw = False
3.4960 	EXP 	text_no_resp: autoDraw = False
3.5119 	EXP 	text_no_resp: autoDraw = False
3.5289 	EXP 	text_no_resp: autoDraw = False
3.5459 	EXP 	text_no_resp: autoDraw = False
3.5628 	EXP 	text_no_resp: autoDraw = False
3.5790 	EXP 	text_no_resp: autoDraw = False
3.5948 	EXP 	text_no_resp: autoDraw = False
3.6120 	EXP 	text_no_resp: autoDraw = False
3.6289 	EXP 	text_no_resp: autoDraw = False
3.6454 	EXP 	text_no_resp: autoDraw = False
3.6617 	EXP 	text_no_resp: autoDraw = False
3.6785 	EXP 	text_no_resp: autoDraw = False
3.6952 	EXP 	text_no_resp: autoDraw = False
3.7117 	EXP 	text_no_resp: autoDraw = False
3.7291 	EXP 	text_no_resp: autoDraw = False
3.7454 	EXP 	text_no_resp: autoDraw = False
3.7626 	EXP 	text_no_resp: autoDraw = False
3.7789 	EXP 	text_no_resp: autoDraw = False
3.7965 	EXP 	text_no_resp: autoDraw = False
3.8119 	EXP 	text_no_resp: autoDraw = False
3.8284 	EXP 	text_no_resp: autoDraw = False
3.8458 	EXP 	text_no_resp: autoDraw = False
3.8619 	EXP 	text_no_resp: autoDraw = False
3.8786 	EXP 	text_no_resp: autoDraw = False
3.8962 	EXP 	text_no_resp: autoDraw = False
3.9128 	EXP 	text_no_resp: autoDraw = False
3.9296 	EXP 	text_no_resp: autoDraw = False
3.9458 	EXP 	text_no_resp: autoDraw = False
3.9623 	EXP 	text_no_resp: autoDraw = False
3.9784 	EXP 	text_no_resp: autoDraw = False
3.9959 	EXP 	text_no_resp: autoDraw = False
4.0126 	EXP 	text_no_resp: autoDraw = False
4.0290 	EXP 	text_no_resp: autoDraw = False
4.0451 	EXP 	text_no_resp: autoDraw = False
4.0625 	EXP 	text_no_resp: autoDraw = False
4.0785 	EXP 	text_no_resp: autoDraw = False
4.0962 	EXP 	text_no_resp: autoDraw = False
4.1126 	EXP 	text_no_resp: autoDraw = False
4.1292 	EXP 	text_no_resp: autoDraw = False
4.1449 	EXP 	text_no_resp: autoDraw = False
4.1622 	EXP 	text_no_resp: autoDraw = False
4.1791 	EXP 	text_no_resp: autoDraw = False
4.1954 	EXP 	text_no_resp: autoDraw = False
4.2127 	EXP 	text_no_resp: autoDraw = False
4.2285 	EXP 	text_no_resp: autoDraw = False
4.2458 	EXP 	text_no_resp: autoDraw = False
4.2622 	EXP 	text_no_resp: autoDraw = False
4.2789 	EXP 	text_no_resp: autoDraw = False
4.2951 	EXP 	text_no_resp: autoDraw = False
4.3118 	EXP 	text_no_resp: autoDraw = False
4.3292 	EXP 	text_no_resp: autoDraw = False
4.3459 	EXP 	text_no_resp: autoDraw = False
4.3618 	EXP 	text_no_resp: autoDraw = False
4.3782 	EXP 	text_no_resp: autoDraw = False
4.3949 	EXP 	text_no_resp: autoDraw = False
4.4124 	EXP 	text_no_resp: autoDraw = False
4.4285 	EXP 	text_no_resp: autoDraw = False
4.4456 	EXP 	text_no_resp: autoDraw = False
4.4627 	EXP 	text_no_resp: autoDraw = False
4.4794 	EXP 	text_no_resp: autoDraw = False
4.4962 	EXP 	text_no_resp: autoDraw = False
4.5122 	EXP 	text_no_resp: autoDraw = False
4.5294 	EXP 	text_no_resp: autoDraw = False
4.5459 	EXP 	text_no_resp: autoDraw = False
4.5627 	EXP 	text_no_resp: autoDraw = False
4.5789 	EXP 	text_no_resp: autoDraw = False
4.5954 	EXP 	text_no_resp: autoDraw = False
4.6130 	EXP 	text_no_resp: autoDraw = False
4.6294 	EXP 	text_no_resp: autoDraw = False
4.6459 	EXP 	text_no_resp: autoDraw = False
4.6618 	EXP 	text_no_resp: autoDraw = False
4.6785 	EXP 	text_no_resp: autoDraw = False
4.6954 	EXP 	text_no_resp: autoDraw = False
4.7125 	EXP 	text_no_resp: autoDraw = False
4.7287 	EXP 	text_no_resp: autoDraw = False
4.7466 	EXP 	text_no_resp: autoDraw = False
4.7622 	EXP 	text_no_resp: autoDraw = False
4.7786 	EXP 	text_no_resp: autoDraw = False
4.7959 	EXP 	text_no_resp: autoDraw = False
4.8120 	EXP 	text_no_resp: autoDraw = False
4.8282 	EXP 	text_no_resp: autoDraw = False
4.8451 	EXP 	text_no_resp: autoDraw = False
4.8620 	EXP 	text_no_resp: autoDraw = False
4.8789 	EXP 	text_no_resp: autoDraw = False
4.8955 	EXP 	text_no_resp: autoDraw = False
4.9130 	EXP 	text_no_resp: autoDraw = False
4.9285 	EXP 	text_no_resp: autoDraw = False
4.9461 	EXP 	text_no_resp: autoDraw = False
4.9627 	EXP 	text_no_resp: autoDraw = False
4.9795 	EXP 	text_no_resp: autoDraw = False
4.9960 	EXP 	text_no_resp: autoDraw = False
5.0122 	EXP 	text_no_resp: autoDraw = False
5.0290 	EXP 	text_no_resp: autoDraw = False
5.0459 	EXP 	text_no_resp: autoDraw = False
5.0627 	EXP 	text_no_resp: autoDraw = False
5.0787 	EXP 	text_no_resp: autoDraw = False
5.0957 	EXP 	text_no_resp: autoDraw = False
5.1127 	EXP 	text_no_resp: autoDraw = False
5.1291 	EXP 	text_no_resp: autoDraw = False
5.1451 	EXP 	text_no_resp: autoDraw = False
5.1620 	EXP 	text_no_resp: autoDraw = False
5.1783 	EXP 	text_no_resp: autoDraw = False
5.1958 	EXP 	text_no_resp: autoDraw = False
5.2118 	EXP 	text_no_resp: autoDraw = False
5.2288 	EXP 	text_no_resp: autoDraw = False
5.2462 	EXP 	text_no_resp: autoDraw = False
5.2625 	EXP 	text_no_resp: autoDraw = False
5.2782 	EXP 	text_no_resp: autoDraw = False
5.2955 	EXP 	text_no_resp: autoDraw = False
5.3120 	EXP 	text_no_resp: autoDraw = False
5.3290 	EXP 	text_no_resp: autoDraw = False
5.3462 	EXP 	text_no_resp: autoDraw = False
5.3625 	EXP 	text_no_resp: autoDraw = False
5.3780 	EXP 	text_no_resp: autoDraw = False
5.3950 	EXP 	text_no_resp: autoDraw = False
5.4124 	EXP 	text_no_resp: autoDraw = False
5.4293 	EXP 	text_no_resp: autoDraw = False
5.4458 	EXP 	text_no_resp: autoDraw = False
5.4617 	EXP 	text_no_resp: autoDraw = False
5.4784 	EXP 	text_no_resp: autoDraw = False
5.4951 	EXP 	text_no_resp: autoDraw = False
5.5126 	EXP 	text_no_resp: autoDraw = False
5.5292 	EXP 	text_no_resp: autoDraw = False
5.5454 	EXP 	text_no_resp: autoDraw = False
5.5613 	EXP 	text_no_resp: autoDraw = False
5.5787 	EXP 	text_no_resp: autoDraw = False
5.5960 	EXP 	text_no_resp: autoDraw = False
5.6121 	EXP 	text_no_resp: autoDraw = False
5.6289 	EXP 	text_no_resp: autoDraw = False
5.6450 	EXP 	text_no_resp: autoDraw = False
5.6617 	EXP 	text_no_resp: autoDraw = False
5.6788 	EXP 	text_no_resp: autoDraw = False
5.6958 	EXP 	text_no_resp: autoDraw = False
5.7119 	EXP 	text_no_resp: autoDraw = False
5.7287 	EXP 	text_no_resp: autoDraw = False
5.7450 	EXP 	text_no_resp: autoDraw = False
5.7624 	EXP 	text_no_resp: autoDraw = False
5.7788 	EXP 	text_no_resp: autoDraw = False
5.7951 	EXP 	text_no_resp: autoDraw = False
5.8119 	EXP 	text_no_resp: autoDraw = False
5.8283 	EXP 	text_no_resp: autoDraw = False
5.8450 	EXP 	text_no_resp: autoDraw = False
5.8619 	EXP 	text_no_resp: autoDraw = False
5.8792 	EXP 	text_no_resp: autoDraw = False
5.8960 	EXP 	text_no_resp: autoDraw = False
5.9129 	EXP 	text_no_resp: autoDraw = False
5.9291 	EXP 	text_no_resp: autoDraw = False
5.9448 	EXP 	text_no_resp: autoDraw = False
5.9628 	EXP 	text_no_resp: autoDraw = False
5.9783 	EXP 	text_no_resp: autoDraw = False
5.9957 	EXP 	text_no_resp: autoDraw = False
6.0125 	EXP 	text_no_resp: autoDraw = False
6.0291 	EXP 	text_no_resp: autoDraw = False
6.0448 	EXP 	text_no_resp: autoDraw = False
6.0620 	EXP 	text_no_resp: autoDraw = False
6.0782 	EXP 	text_no_resp: autoDraw = False
6.0952 	EXP 	text_no_resp: autoDraw = False
6.1119 	EXP 	text_no_resp: autoDraw = False
6.1283 	EXP 	text_no_resp: autoDraw = False
6.1454 	EXP 	text_no_resp: autoDraw = False
6.1627 	EXP 	text_no_resp: autoDraw = False
6.1786 	EXP 	text_no_resp: autoDraw = False
6.1958 	EXP 	text_no_resp: autoDraw = False
6.2121 	EXP 	text_no_resp: autoDraw = False
6.2292 	EXP 	text_no_resp: autoDraw = False
6.2456 	EXP 	text_no_resp: autoDraw = False
6.2623 	EXP 	text_no_resp: autoDraw = False
6.2793 	EXP 	text_no_resp: autoDraw = False
6.2959 	EXP 	text_no_resp: autoDraw = False
6.3121 	EXP 	text_no_resp: autoDraw = False
6.3292 	EXP 	text_no_resp: autoDraw = False
6.3448 	EXP 	text_no_resp: autoDraw = False
6.3621 	EXP 	text_no_resp: autoDraw = False
6.3783 	EXP 	text_no_resp: autoDraw = False
6.3955 	EXP 	text_no_resp: autoDraw = False
6.4118 	EXP 	text_no_resp: autoDraw = False
6.4291 	EXP 	text_no_resp: autoDraw = False
6.4459 	EXP 	text_no_resp: autoDraw = False
6.4630 	EXP 	text_no_resp: autoDraw = False
6.4790 	EXP 	text_no_resp: autoDraw = False
6.4956 	EXP 	text_no_resp: autoDraw = False
6.5116 	EXP 	text_no_resp: autoDraw = False
6.5286 	EXP 	text_no_resp: autoDraw = False
6.5454 	EXP 	text_no_resp: autoDraw = False
6.5624 	EXP 	text_no_resp: autoDraw = False
6.5788 	EXP 	text_no_resp: autoDraw = False
6.5955 	EXP 	text_no_resp: autoDraw = False
6.6124 	EXP 	text_no_resp: autoDraw = False
6.6292 	EXP 	text_no_resp: autoDraw = False
6.6454 	EXP 	text_no_resp: autoDraw = False
6.6622 	EXP 	text_no_resp: autoDraw = False
6.6789 	EXP 	text_no_resp: autoDraw = False
6.6954 	EXP 	text_no_resp: autoDraw = False
6.7120 	EXP 	text_no_resp: autoDraw = False
6.7287 	EXP 	text_no_resp: autoDraw = False
6.7463 	EXP 	text_no_resp: autoDraw = False
6.7626 	EXP 	text_no_resp: autoDraw = False
6.7790 	EXP 	text_no_resp: autoDraw = False
6.7962 	EXP 	text_no_resp: autoDraw = False
6.8119 	EXP 	text_no_resp: autoDraw = False
6.8285 	EXP 	text_no_resp: autoDraw = False
6.8449 	EXP 	text_no_resp: autoDraw = False
6.8619 	EXP 	text_no_resp: autoDraw = False
6.8789 	EXP 	text_no_resp: autoDraw = False
6.8952 	EXP 	text_no_resp: autoDraw = False
6.9120 	EXP 	text_no_resp: autoDraw = False
6.9120 	EXP 	polygon: autoDraw = True
6.9120 	EXP 	left_learning_reward: autoDraw = True
6.9120 	EXP 	right_learning_reward: autoDraw = True
6.9284 	EXP 	text_no_resp: autoDraw = False
6.9448 	EXP 	text_no_resp: autoDraw = False
6.9616 	EXP 	text_no_resp: autoDraw = False
6.9785 	EXP 	text_no_resp: autoDraw = False
6.9958 	EXP 	text_no_resp: autoDraw = False
7.0122 	EXP 	text_no_resp: autoDraw = False
7.0285 	EXP 	text_no_resp: autoDraw = False
7.0451 	EXP 	text_no_resp: autoDraw = False
7.0617 	EXP 	text_no_resp: autoDraw = False
7.0783 	EXP 	text_no_resp: autoDraw = False
7.0955 	EXP 	text_no_resp: autoDraw = False
7.1121 	EXP 	text_no_resp: autoDraw = False
7.1286 	EXP 	text_no_resp: autoDraw = False
7.1451 	EXP 	text_no_resp: autoDraw = False
7.1626 	EXP 	text_no_resp: autoDraw = False
7.1785 	EXP 	text_no_resp: autoDraw = False
7.1947 	EXP 	text_no_resp: autoDraw = False
7.2124 	EXP 	text_no_resp: autoDraw = False
7.2280 	EXP 	text_no_resp: autoDraw = False
7.2450 	EXP 	text_no_resp: autoDraw = False
7.2627 	EXP 	text_no_resp: autoDraw = False
7.2794 	EXP 	text_no_resp: autoDraw = False
7.2961 	EXP 	text_no_resp: autoDraw = False
7.3124 	EXP 	text_no_resp: autoDraw = False
7.3287 	EXP 	text_no_resp: autoDraw = False
7.3463 	EXP 	text_no_resp: autoDraw = False
7.3614 	EXP 	text_no_resp: autoDraw = False
7.3781 	EXP 	text_no_resp: autoDraw = False
7.3950 	EXP 	text_no_resp: autoDraw = False
7.4111 	EXP 	text_no_resp: autoDraw = False
7.4280 	EXP 	text_no_resp: autoDraw = False
7.4450 	EXP 	text_no_resp: autoDraw = False
7.4618 	EXP 	text_no_resp: autoDraw = False
7.4780 	EXP 	text_no_resp: autoDraw = False
7.5103 	EXP 	text_no_resp: autoDraw = False
7.5283 	EXP 	text_no_resp: autoDraw = False
7.5453 	EXP 	text_no_resp: autoDraw = False
7.5612 	EXP 	text_no_resp: autoDraw = False
7.5781 	EXP 	text_no_resp: autoDraw = False
7.5949 	EXP 	text_no_resp: autoDraw = False
7.6114 	EXP 	text_no_resp: autoDraw = False
7.6283 	EXP 	text_no_resp: autoDraw = False
7.6452 	EXP 	text_no_resp: autoDraw = False
7.6615 	EXP 	text_no_resp: autoDraw = False
7.6782 	EXP 	text_no_resp: autoDraw = False
7.6955 	EXP 	text_no_resp: autoDraw = False
7.7116 	EXP 	text_no_resp: autoDraw = False
7.7282 	EXP 	text_no_resp: autoDraw = False
7.7448 	EXP 	text_no_resp: autoDraw = False
7.7619 	EXP 	text_no_resp: autoDraw = False
7.7783 	EXP 	text_no_resp: autoDraw = False
