thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,learning_complete.started,fixation1.started,left_image.started,right_image.started,learning_complete.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.025755199952982366,0.03163400001358241,0.03163400001358241,0.527736600022763,space,0.47778710001148283,None,,,,,,229461,001,2024-05-26_20h50.39.142,article1,2024.1.4,None,2024-05-26 20h50.47.618775 +0330,
,,,,,,,,,0.5277803000062704,0.9752552999416366,0.9752552999416366,0.9752552999416366,1.5295589999295771,229461,001,2024-05-26_20h50.39.142,article1,2024.1.4,None,2024-05-26 20h50.47.618775 +0330,
