thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,trial.started,fixation1.started,fixation1.stopped,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.016174000105820596,0.020932800020091236,0.020932800020091236,0.4820590000599623,space,0.44461450004018843,None,,,,,004319,001,2024-05-26_11h34.58.834,article1,2024.1.4,None,2024-05-26 11h35.04.174051 +0330,
,,,,,,,,,0.4821066000731662,0.4971499000675976,1.4974584000883624,1.4828209000406787,004319,001,2024-05-26_11h34.58.834,article1,2024.1.4,None,2024-05-26 11h35.04.174051 +0330,
