training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,estimation_trials.thisRepN,estimation_trials.thisTrialN,estimation_trials.thisN,estimation_trials.thisIndex,thisRow.t,notes,text_0.started,text0.started,text0_key_resp.started,text_0.stopped,text0_key_resp.keys,text0_key_resp.rt,text0_key_resp.duration,fixation_training.started,fixation0.started,fixation0.stopped,fixation_training.stopped,main_training.started,left_image_0.started,right_image_0.started,key_resp_0.started,polygon_0.started,left_learning_reward_0.started,right_learning_reward_0.started,key_resp_0.stopped,polygon_0.stopped,left_learning_reward_0.stopped,right_learning_reward_0.stopped,left_image_0.stopped,right_image_0.stopped,main_training.stopped,key_resp_0.keys,key_resp_0.rt,key_resp_0.duration,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,main_learning.started,left_image.started,right_image.started,key_resp.started,reward_C,reward_A2,gain_reward,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,main_learning.stopped,key_resp.keys,key_resp.rt,key_resp.duration,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,fixation_transfer.started,fixation2.started,fixation2.stopped,fixation_transfer.stopped,main_transfer.started,left_image_2.started,right_image_2.started,key_resp_2.started,polygon_2.started,left_image_2.stopped,right_image_2.stopped,key_resp_2.stopped,polygon_2.stopped,main_transfer.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,slider_transfer.started,slider_trns.started,mouse_trns.started,slider_transfer.stopped,slider_trns.response,slider_trns.rt,mouse_trns.x,mouse_trns.y,mouse_trns.leftButton,mouse_trns.midButton,mouse_trns.rightButton,mouse_trns.time,text_3.started,text3.started,text3_key_resp.started,text_3.stopped,text3_key_resp.keys,text3_key_resp.rt,text3_key_resp.duration,fixation_estimation.started,fixation3.started,fixation3.stopped,fixation_estimation.stopped,main_estimation.started,image_3.started,slider_estm.started,mouse_estm.started,main_estimation.stopped,slider_estm.response,slider_estm.rt,mouse_estm.x,mouse_estm.y,mouse_estm.leftButton,mouse_estm.midButton,mouse_estm.rightButton,mouse_estm.time,show_reward.started,text4.started,totalRewardText.started,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,0.0029734999407082796,0.006538799963891506,0.006538799963891506,0.4919314000289887,space,0.47806869994383305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826518,001,1,2024-05-28_13h49.15.383,article1,2024.1.4,None,2024-05-28 13h49.24.724030 +0330,
0,0,0,0,,,,,,,,,,,,,0.5035268999636173,,,,,,,,,0.49295330001041293,0.5035268999636173,1.6962161000119522,1.489227099926211,1.4892664999933913,1.6962161000119522,1.6962161000119522,1.6962161000119522,5.504872599965893,5.504872599965893,5.504872599965893,5.7048837000038475,6.504558300017379,6.504558300017379,6.504558300017379,6.704345999984071,6.704345999984071,7.507171400007792,right,2.041784600005485,0.1491016000509262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826518,001,1,2024-05-28_13h49.15.383,article1,2024.1.4,None,2024-05-28 13h49.24.724030 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.508382699918002,7.520243700011633,7.520243700011633,8.656299500027671,space,1.1335969000356272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826518,001,1,2024-05-28_13h49.15.383,article1,2024.1.4,None,2024-05-28 13h49.24.724030 +0330,
,,,,0,0,0,0,,,,,,,,,8.670119900023565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.657524499925785,8.670119900023565,9.737991299945861,9.65487219998613,9.654924999922514,9.737991299945861,9.737991299945861,9.737991299945861,49,51,49,13.671726399916224,13.671726399916224,13.671726399916224,13.737929199938662,14.670854000025429,14.670854000025429,14.670854000025429,14.737046099966392,14.737046099966392,15.658292299951427,left,1.027191000059247,0.05376859998796135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826518,001,1,2024-05-28_13h49.15.383,article1,2024.1.4,None,2024-05-28 13h49.24.724030 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00530019996222,16.020360399968922,16.020360399968922,17.939584499923512,space,1.9097525000106543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826518,001,1,2024-05-28_13h49.15.383,article1,2024.1.4,None,2024-05-28 13h49.24.724030 +0330,
,,,,,,,,0,0,0,0,,,,,17.954252299969085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.940551699954085,17.954252299969085,19.05013779993169,18.938614399987273,18.938662500004284,19.05013779993169,19.05013779993169,19.05013779993169,21.014282300020568,22.022263600025326,22.022263600025326,22.022263600025326,23.066762599977665,23.024649899918586,right,0.942010400001891,None,23.02612199995201,23.066762599977665,0.008895999984815717,23.70993459993042,25.0,0.64973549998831,[-0.23425925925925925],[0.02962962962962963],[1],[0],[0],[0.5953792000655085],,,,,,,,,,,,,,,,,,,,,,,,,,,,826518,001,1,2024-05-28_13h49.15.383,article1,2024.1.4,None,2024-05-28 13h49.24.724030 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.710923100006767,23.714541399967857,23.714541399967857,25.122543799923733,space,1.3928597999038175,None,,,,,,,,,,,,,,,,,,,,,826518,001,1,2024-05-28_13h49.15.383,article1,2024.1.4,None,2024-05-28 13h49.24.724030 +0330,
,,,,,,,,,,,,0,0,0,0,25.136946099926718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.12393549992703,25.136946099926718,26.19994179997593,26.12182140001096,26.121854699915275,26.19994179997593,26.19994179997593,0.04161270009353757,27.15364989999216,55.0,0.9651677999645472,[0.025],[-0.17962962962962964],[1],[0],[0],[0.8489697000477463],,,,826518,001,1,2024-05-28_13h49.15.383,article1,2024.1.4,None,2024-05-28 13h49.24.724030 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.154572399915196,27.165612599928863,27.165612599928863,,,,,,,,,
