thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,learning_complete.started,learning_complete.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.010311199934221804,0.014705999987199903,0.014705999987199903,1.748758799978532,space,1.7253965999698266,None,,,595529,001,2024-05-26_17h28.54.627,article1,2024.1.4,None,2024-05-26 17h29.00.118410 +0330,
,,,,,,,,,1.7488054999848828,11.476153799914755,595529,001,2024-05-26_17h28.54.627,article1,2024.1.4,None,2024-05-26 17h29.00.118410 +0330,
