thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,trial.started,fixation1.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.009107899968512356,0.021914100041612983,0.021914100041612983,6.180033500073478,space,6.146208800026216,None,,,,856478,001,2024-05-26_11h26.30.848,article1,2024.1.4,None,2024-05-26 11h26.35.888631 +0330,
,,,,,,,,,6.180101200006902,6.191680100047961,7.188493599998765,856478,001,2024-05-26_11h26.30.848,article1,2024.1.4,None,2024-05-26 11h26.35.888631 +0330,
