learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,main_learning.started,left_image.started,right_image.started,key_resp.started,reward_B,reward_A1,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,text_no_resp.started,text_no_resp.stopped,main_learning.stopped,key_resp.keys,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,fixation_transfer.started,fixation2.started,fixation2.stopped,fixation_transfer.stopped,main_transfer.started,left_image_2.started,right_image_2.started,key_resp_2.started,polygon_2.started,left_image_2.stopped,right_image_2.stopped,key_resp_2.stopped,polygon_2.stopped,main_transfer.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,slider_transfer.started,slider_trns.started,mouse_trns.started,slider_transfer.stopped,slider_trns.response,slider_trns.rt,mouse_trns.x,mouse_trns.y,mouse_trns.leftButton,mouse_trns.midButton,mouse_trns.rightButton,mouse_trns.time,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.021574600017629564,0.027428400004282594,0.027428400004282594,1.8304382000351325,space,1.7886288000736386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086765,001,1,2024-05-28_01h49.09.660,article1,2024.1.4,None,2024-05-28 01h49.14.256086 +0330,
0,0,0,0,,,,,1.844166100025177,,,,,,,,,1.830958200036548,1.844166100025177,2.9130778999533504,2.8281206999672577,2.8281334000639617,2.9130778999533504,2.9130778999533504,2.9130778999533504,47,54,6.845276599982753,6.845276599982753,6.845276599982753,6.9281973000615835,7.848349399981089,7.848349399981089,7.848349399981089,7.914704299997538,7.914704299997538,8.849210800020956,9.861084999982268,9.847151500056498,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086765,001,1,2024-05-28_01h49.09.660,article1,2024.1.4,None,2024-05-28 01h49.14.256086 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19444019999355,10.210740400012583,10.210740400012583,11.363281500060111,space,1.1386191999772564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086765,001,1,2024-05-28_01h49.09.660,article1,2024.1.4,None,2024-05-28 01h49.14.256086 +0330,
,,,,0,0,0,0,11.377469400060363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.364689000067301,11.377469400060363,12.420829099952243,12.361691800062545,12.361712399986573,12.420829099952243,12.420829099952243,12.420829099952243,15.83610570000019,16.840871799970046,16.840871799970046,16.840871799970046,17.87078150000889,17.8428662000224,right,2.401882400037721,None,17.843749499996193,17.87078150000889,0.007866599946282804,26.02896589995362,30.0,8.16086159995757,"[-0.8592592592592593, -0.48055555555555557, -0.14722222222222223, -0.19074074074074074]","[0.2601851851851852, -0.23425925925925925, -0.20462962962962963, 0.03796296296296296]","[0, 1, 1, 1]","[0, 0, 0, 0]","[1, 0, 0, 0]","[4.190278000081889, 7.472856600070372, 7.822749300044961, 8.072790800011717]",086765,001,1,2024-05-28_01h49.09.660,article1,2024.1.4,None,2024-05-28 01h49.14.256086 +0330,
,,,,,,,,26.043683500029147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.029522700002417,26.043683500029147,27.082746700034477,27.028180500026792,27.028212400036864,27.082746700034477,27.082746700034477,27.082746700034477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
