2.7431 	DEBUG 	Uploading Texture Font fontname to graphics card
2.7462 	DEBUG 	Upload of Texture Font fontname complete
2.7478 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.7490 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.7492 	DEBUG 	Uploading Texture Font fontname to graphics card
2.7502 	DEBUG 	Upload of Texture Font fontname complete
2.7849 	INFO 	Keyboard events cleared
2.7845 	EXP 	fixation1: autoDraw = False
2.7845 	EXP 	fixation1: autoDraw = False
2.7845 	EXP 	left_image: image = '1.jpg'
2.7845 	EXP 	right_image: image = '2.jpg'
2.7845 	EXP 	text_no_resp: autoDraw = False
2.7845 	EXP 	left_image: autoDraw = True
2.7845 	EXP 	right_image: autoDraw = True
2.7845 	EXP 	text_no_resp: autoDraw = False
2.7950 	EXP 	text_no_resp: autoDraw = False
2.8116 	EXP 	text_no_resp: autoDraw = False
2.8288 	EXP 	text_no_resp: autoDraw = False
2.8457 	EXP 	text_no_resp: autoDraw = False
2.8622 	EXP 	text_no_resp: autoDraw = False
2.8802 	EXP 	text_no_resp: autoDraw = False
2.8956 	EXP 	text_no_resp: autoDraw = False
2.9117 	EXP 	text_no_resp: autoDraw = False
2.9285 	EXP 	text_no_resp: autoDraw = False
2.9461 	EXP 	text_no_resp: autoDraw = False
2.9623 	EXP 	text_no_resp: autoDraw = False
2.9800 	EXP 	text_no_resp: autoDraw = False
2.9956 	EXP 	text_no_resp: autoDraw = False
3.0129 	EXP 	text_no_resp: autoDraw = False
3.0285 	EXP 	text_no_resp: autoDraw = False
3.0448 	EXP 	text_no_resp: autoDraw = False
3.0617 	EXP 	text_no_resp: autoDraw = False
3.0783 	EXP 	text_no_resp: autoDraw = False
3.0953 	EXP 	text_no_resp: autoDraw = False
3.1122 	EXP 	text_no_resp: autoDraw = False
3.1287 	EXP 	text_no_resp: autoDraw = False
3.1450 	EXP 	text_no_resp: autoDraw = False
3.1624 	EXP 	text_no_resp: autoDraw = False
3.1796 	EXP 	text_no_resp: autoDraw = False
3.1959 	EXP 	text_no_resp: autoDraw = False
3.2132 	EXP 	text_no_resp: autoDraw = False
3.2289 	EXP 	text_no_resp: autoDraw = False
3.2455 	EXP 	text_no_resp: autoDraw = False
3.2622 	EXP 	text_no_resp: autoDraw = False
3.2789 	EXP 	text_no_resp: autoDraw = False
3.2955 	EXP 	text_no_resp: autoDraw = False
3.3122 	EXP 	text_no_resp: autoDraw = False
3.3281 	EXP 	text_no_resp: autoDraw = False
3.3451 	EXP 	text_no_resp: autoDraw = False
3.3619 	EXP 	text_no_resp: autoDraw = False
3.3782 	EXP 	text_no_resp: autoDraw = False
3.3961 	EXP 	text_no_resp: autoDraw = False
3.4120 	EXP 	text_no_resp: autoDraw = False
3.4305 	EXP 	text_no_resp: autoDraw = False
3.4452 	EXP 	text_no_resp: autoDraw = False
3.4623 	EXP 	text_no_resp: autoDraw = False
3.4790 	EXP 	text_no_resp: autoDraw = False
3.4963 	EXP 	text_no_resp: autoDraw = False
3.5122 	EXP 	text_no_resp: autoDraw = False
3.5287 	EXP 	text_no_resp: autoDraw = False
3.5454 	EXP 	text_no_resp: autoDraw = False
3.5627 	EXP 	text_no_resp: autoDraw = False
3.5799 	EXP 	text_no_resp: autoDraw = False
3.5958 	EXP 	text_no_resp: autoDraw = False
3.6122 	EXP 	text_no_resp: autoDraw = False
3.6287 	EXP 	text_no_resp: autoDraw = False
3.6456 	EXP 	text_no_resp: autoDraw = False
3.6620 	EXP 	text_no_resp: autoDraw = False
3.6792 	EXP 	text_no_resp: autoDraw = False
3.6960 	EXP 	text_no_resp: autoDraw = False
3.7127 	EXP 	text_no_resp: autoDraw = False
3.7292 	EXP 	text_no_resp: autoDraw = False
3.7460 	EXP 	text_no_resp: autoDraw = False
3.7621 	EXP 	text_no_resp: autoDraw = False
3.7790 	EXP 	text_no_resp: autoDraw = False
3.7957 	EXP 	text_no_resp: autoDraw = False
3.8122 	EXP 	text_no_resp: autoDraw = False
3.8288 	EXP 	text_no_resp: autoDraw = False
3.8453 	EXP 	text_no_resp: autoDraw = False
3.8622 	EXP 	text_no_resp: autoDraw = False
3.8789 	EXP 	text_no_resp: autoDraw = False
3.8955 	EXP 	text_no_resp: autoDraw = False
3.9131 	EXP 	text_no_resp: autoDraw = False
3.9291 	EXP 	text_no_resp: autoDraw = False
3.9469 	EXP 	text_no_resp: autoDraw = False
3.9623 	EXP 	text_no_resp: autoDraw = False
3.9789 	EXP 	text_no_resp: autoDraw = False
3.9953 	EXP 	text_no_resp: autoDraw = False
4.0122 	EXP 	text_no_resp: autoDraw = False
4.0285 	EXP 	text_no_resp: autoDraw = False
4.0453 	EXP 	text_no_resp: autoDraw = False
4.0619 	EXP 	text_no_resp: autoDraw = False
4.0795 	EXP 	text_no_resp: autoDraw = False
4.0951 	EXP 	text_no_resp: autoDraw = False
4.1130 	EXP 	text_no_resp: autoDraw = False
4.1289 	EXP 	text_no_resp: autoDraw = False
4.1457 	EXP 	text_no_resp: autoDraw = False
4.1624 	EXP 	text_no_resp: autoDraw = False
4.1797 	EXP 	text_no_resp: autoDraw = False
4.1961 	EXP 	text_no_resp: autoDraw = False
4.2128 	EXP 	text_no_resp: autoDraw = False
4.2289 	EXP 	text_no_resp: autoDraw = False
4.2463 	EXP 	text_no_resp: autoDraw = False
4.2625 	EXP 	text_no_resp: autoDraw = False
4.2788 	EXP 	text_no_resp: autoDraw = False
4.2954 	EXP 	text_no_resp: autoDraw = False
4.3130 	EXP 	text_no_resp: autoDraw = False
4.3292 	EXP 	text_no_resp: autoDraw = False
4.3461 	EXP 	text_no_resp: autoDraw = False
4.3629 	EXP 	text_no_resp: autoDraw = False
4.3782 	EXP 	text_no_resp: autoDraw = False
4.3951 	EXP 	text_no_resp: autoDraw = False
4.4121 	EXP 	text_no_resp: autoDraw = False
4.4291 	EXP 	text_no_resp: autoDraw = False
4.4457 	EXP 	text_no_resp: autoDraw = False
4.4623 	EXP 	text_no_resp: autoDraw = False
4.4788 	EXP 	text_no_resp: autoDraw = False
4.4954 	EXP 	text_no_resp: autoDraw = False
4.5124 	EXP 	text_no_resp: autoDraw = False
4.5290 	EXP 	text_no_resp: autoDraw = False
4.5459 	EXP 	text_no_resp: autoDraw = False
4.5623 	EXP 	text_no_resp: autoDraw = False
4.5792 	EXP 	text_no_resp: autoDraw = False
4.5959 	EXP 	text_no_resp: autoDraw = False
4.6120 	EXP 	text_no_resp: autoDraw = False
4.6291 	EXP 	text_no_resp: autoDraw = False
4.6451 	EXP 	text_no_resp: autoDraw = False
4.6621 	EXP 	text_no_resp: autoDraw = False
4.6787 	EXP 	text_no_resp: autoDraw = False
4.6965 	EXP 	text_no_resp: autoDraw = False
