learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,estimation_trials.thisRepN,estimation_trials.thisTrialN,estimation_trials.thisN,estimation_trials.thisIndex,thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation_learning.stopped,main_learning.started,left_image.started,right_image.started,key_resp.started,reward_B,reward_A1,gain_reward,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,main_learning.stopped,key_resp.keys,key_resp.rt,key_resp.duration,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,fixation_transfer.started,fixation2.started,fixation2.stopped,fixation_transfer.stopped,main_transfer.started,left_image_2.started,right_image_2.started,key_resp_2.started,polygon_2.started,left_image_2.stopped,right_image_2.stopped,key_resp_2.stopped,polygon_2.stopped,main_transfer.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,slider_transfer.started,slider_trns.started,mouse_trns.started,slider_transfer.stopped,slider_trns.response,slider_trns.rt,mouse_trns.x,mouse_trns.y,mouse_trns.leftButton,mouse_trns.midButton,mouse_trns.rightButton,mouse_trns.time,text_3.started,text3.started,text3_key_resp.started,text_3.stopped,text3_key_resp.keys,text3_key_resp.rt,text3_key_resp.duration,fixation_estimation.started,fixation3.started,fixation3.stopped,fixation_estimation.stopped,main_estimation.started,image_3.started,slider_estm.started,mouse_estm.started,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,0.024275600095279515,0.034880700055509806,0.034880700055509806,7.343692300026305,space,7.2903503000270575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715678,001,1,2024-05-28_11h15.44.641,article1,2024.1.4,None,2024-05-28 11h15.54.177332 +0330,
0,0,0,0,,,,,,,,,7.367488900083117,,,,,,,,,7.344686100026593,7.367488900083117,8.355021700030193,8.355040800059214,8.488623399985954,8.488623399985954,8.488623399985954,52,72,72,12.367157600005157,12.367157600005157,12.367157600005157,12.517825599992648,13.368372400058433,13.368372400058433,13.368372400058433,13.501923900097609,13.501923900097609,14.34118790004868,right,3.1725169999990612,0.1568200000328943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715678,001,1,2024-05-28_11h15.44.641,article1,2024.1.4,None,2024-05-28 11h15.54.177332 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.708332300069742,14.717948500066996,14.717948500066996,16.041422500042245,space,1.3200478999642655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715678,001,1,2024-05-28_11h15.44.641,article1,2024.1.4,None,2024-05-28 11h15.54.177332 +0330,
,,,,0,0,0,0,,,,,16.051139099989086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.042261000024155,16.051139099989086,17.170095900073647,17.041134700062685,17.041166700073518,17.170095900073647,17.170095900073647,17.170095900073647,21.050588499987498,22.06685890001245,22.06685890001245,22.06685890001245,23.132263600011356,23.07337290002033,right,2.8670183999929577,None,23.074584200046957,23.132263600011356,0.01026760006789118,25.591257099993527,80.0,2.4564235999714583,[0.29333333333333333],[-0.02],[1],[0],[0],[2.3474188999971375],,,,,,,,,,,,,,,,715678,001,1,2024-05-28_11h15.44.641,article1,2024.1.4,None,2024-05-28 11h15.54.177332 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.59214660001453,25.600696100038476,25.600696100038476,27.625095900031738,space,2.016937299980782,None,,,,,,,,,715678,001,1,2024-05-28_11h15.44.641,article1,2024.1.4,None,2024-05-28 11h15.54.177332 +0330,
,,,,,,,,,,,,27.634233899996616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6260595000349,27.634233899996616,28.766930900048465,28.622775200055912,28.622861000010744,28.766930900048465,28.766930900048465,0.07207580003887415,,,,,,,,,
