thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,learning_complete.started,fixation1.started,right_image.started,left_image.started,learning_complete.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.022646699915640056,0.03206749993842095,0.03206749993842095,1.1008714999770746,space,1.047360899974592,None,,,,,,141468,001,2024-05-26_20h49.08.516,article1,2024.1.4,None,2024-05-26 20h49.18.060541 +0330,
,,,,,,,,,1.1009186999872327,1.7166008999338374,1.7166008999338374,1.7166008999338374,2.1182282000081614,141468,001,2024-05-26_20h49.08.516,article1,2024.1.4,None,2024-05-26 20h49.18.060541 +0330,
