learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,main_learning.started,left_image.started,right_image.started,key_resp.started,reward_B,reward_A1,gain_reward,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,main_learning.stopped,key_resp.keys,key_resp.rt,key_resp.duration,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,fixation_transfer.started,fixation2.started,fixation2.stopped,fixation_transfer.stopped,main_transfer.started,left_image_2.started,right_image_2.started,key_resp_2.started,polygon_2.started,left_image_2.stopped,right_image_2.stopped,key_resp_2.stopped,polygon_2.stopped,main_transfer.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,slider_transfer.started,slider_trns.started,mouse_trns.started,slider_transfer.stopped,slider_trns.response,slider_trns.rt,mouse_trns.x,mouse_trns.y,mouse_trns.leftButton,mouse_trns.midButton,mouse_trns.rightButton,mouse_trns.time,text_3.started,text3.started,text3_key_resp.started,text_3.stopped,text3_key_resp.keys,text3_key_resp.rt,text3_key_resp.duration,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.0024147999938577414,0.005296700051985681,0.005296700051985681,1.254058500053361,space,1.2311252999352291,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584160,001,1,2024-05-28_10h50.06.887,article1,2024.1.4,None,2024-05-28 10h50.16.400806 +0330,
0,0,0,0,,,,,1.2617383999750018,,,,,,,,,1.2555885999463499,1.2617383999750018,2.43201400001999,2.24700530001428,2.247062199981883,2.43201400001999,2.43201400001999,2.43201400001999,61,61,61,6.262414099997841,6.262414099997841,6.262414099997841,6.44588599994313,7.262398899998516,7.262398899998516,7.262398899998516,7.445202499977313,7.445202499977313,8.25016339996364,right,1.0274562999838963,0.0893130999756977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584160,001,1,2024-05-28_10h50.06.887,article1,2024.1.4,None,2024-05-28 10h50.16.400806 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.597005799994804,8.611831599962898,8.611831599962898,11.564531199983321,space,2.9489502999931574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584160,001,1,2024-05-28_10h50.06.887,article1,2024.1.4,None,2024-05-28 10h50.16.400806 +0330,
,,,,0,0,0,0,11.57821279997006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5660284999758,11.57821279997006,12.72068439994473,12.56305140000768,12.563090799958445,12.72068439994473,12.72068439994473,12.72068439994473,16.036910100025125,17.044655699981377,17.044655699981377,17.044655699981377,18.098930199979804,18.04749060003087,right,2.307064300053753,None,18.048467300017364,18.098930199979804,0.007247600005939603,24.551295700017363,100.0,6.462409900035709,"[0.35185185185185186, -0.14537037037037037, 0.8722222222222222, -0.5898148148148148, 0.8, 0.887962962962963, 0.5259259259259259, 0.5074074074074074]","[0.31574074074074077, 0.44722222222222224, 0.5, 0.5, 0.5, 0.362962962962963, 0.04351851851851852, 0.09351851851851851]","[0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 1]","[3.5278458999237046, 4.285534599912353, 4.659061299986206, 4.978625099989586, 5.2712255999213085, 6.183687199954875, 6.3669613999081776, 6.455948999966495]",,,,,,,,584160,001,1,2024-05-28_10h50.06.887,article1,2024.1.4,None,2024-05-28 10h50.16.400806 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.552589599974453,24.55776140000671,24.55776140000671,29.396994999959134,space,4.832400699960999,None,584160,001,1,2024-05-28_10h50.06.887,article1,2024.1.4,None,2024-05-28 10h50.16.400806 +0330,
