learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,learning_complete.started,left_image.started,right_image.started,key_resp.started,reward_A1,reward_B,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,text_no_resp.started,text_no_resp.stopped,learning_complete.stopped,key_resp.keys,reward_A2,reward_C,gain_reward,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.031953099998645484,0.0496737000066787,0.0496737000066787,2.331897299969569,space,2.272646499914117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,302171,001,1,2024-05-27_16h36.12.597,article1,2024.1.4,None,2024-05-27 16h36.17.045053 +0330,
0,0,0,0,2.3393065000418574,,,,,,,,,2.3327701999805868,2.3393065000418574,3.4463623999617994,3.327679799986072,3.32769659999758,3.4463623999617994,3.4463623999617994,3.4463623999617994,61,55,7.339750900049694,7.339750900049694,7.339750900049694,7.456534199998714,8.340164300054312,8.340164300054312,8.340164300054312,8.456609399989247,8.456609399989247,9.356233600061387,10.35657279996667,10.34332640003413,None,,,,302171,001,1,2024-05-27_16h36.12.597,article1,2024.1.4,None,2024-05-27 16h36.17.045053 +0330,
,,,,10.706206100061536,,,,,,,,,10.693792600068264,10.706206100061536,11.76010790001601,11.690803900011815,11.690816699992865,11.76010790001601,11.76010790001601,11.76010790001601,,,15.705972200026736,15.705972200026736,15.705972200026736,15.77276730001904,16.70697140006814,16.70697140006814,16.70697140006814,16.773276400053874,16.773276400053874,,,,,71,30,30,,,,,,,,,
