learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,learning_complete.started,left_image.started,right_image.started,key_resp.started,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,left_learning_reward.stopped,right_learning_reward.stopped,learning_complete.stopped,key_resp.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,0.005211599986068904,0.023550799931399524,0.023550799931399524,0.593699699966237,space,0.5528480000793934,None,,,,,,,,,,,,,,,,,987975,001,2024-05-27_01h15.29.110,article1,2024.1.4,None,2024-05-27 01h15.37.160138 +0330,
0,0,0,0,0.607362899929285,,,,,,,,,0.5946225000079721,0.607362899929285,1.6810083999298513,1.5904606999829412,1.5904767999891192,1.6810083999298513,1.6810083999298513,1.6810083999298513,5.605526100029238,5.605526100029238,5.605526100029238,5.68887229997199,6.608319799997844,6.608319799997844,6.60891409998294,None,987975,001,2024-05-27_01h15.29.110,article1,2024.1.4,None,2024-05-27 01h15.37.160138 +0330,
,,,,7.055862999986857,,,,,,,,,7.041415999992751,7.055862999986857,,7.6071800999343395,7.607203599996865,7.674914299976081,7.674914299976081,7.674914299976081,,,,,,,,,,,,,,,,
