thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,trial.started,fixation1.started,fixation1.stopped,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0065500999335199594,0.012395299971103668,0.012395299971103668,0.7617434000130743,space,0.7370818000053987,None,,,,,913045,001,2024-05-26_11h32.36.420,article1,2024.1.4,None,2024-05-26 11h32.40.839842 +0330,
,,,,,,,,,0.761790500022471,0.7738669000100344,1.773973000003025,1.7591131000081077,913045,001,2024-05-26_11h32.36.420,article1,2024.1.4,None,2024-05-26 11h32.40.839842 +0330,
