thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,trial.started,fixation1.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.01144260005094111,0.024286000058054924,0.024286000058054924,0.39820469997357577,space,0.36822609999217093,None,,,,203836,001,2024-05-26_11h28.25.870,article1,2024.1.4,None,2024-05-26 11h28.30.370038 +0330,
,,,,,,,,,0.39824959996622056,0.4091019999468699,1.4077922999858856,203836,001,2024-05-26_11h28.25.870,article1,2024.1.4,None,2024-05-26 11h28.30.370038 +0330,
