learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation_learning.stopped,main_learning.started,left_image.started,right_image.started,key_resp.started,reward_C,reward_A2,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,text_no_resp.started,text_no_resp.stopped,main_learning.stopped,key_resp.keys,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,fixation_transfer.started,fixation2.started,fixation2.stopped,fixation_transfer.stopped,main_transfer.started,left_image_2.started,right_image_2.started,key_resp_2.started,polygon_2.started,left_image_2.stopped,right_image_2.stopped,key_resp_2.stopped,polygon_2.stopped,main_transfer.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.03275839996058494,0.05685829999856651,0.05685829999856651,4.275417199940421,space,4.207594700041227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060631,001,1,2024-05-27_23h36.28.419,article1,2024.1.4,None,2024-05-27 23h36.36.067904 +0330,
0,0,0,0,,,,,4.2997932999860495,,,,,,,,,4.276674099965021,4.2997932999860495,5.288452300010249,5.288471800042316,5.468037100043148,5.468037100043148,5.468037100043148,61,72,9.28287240001373,9.28287240001373,9.28287240001373,9.483556799939834,10.284382899990305,10.284382899990305,10.284382899990305,10.467424900038168,10.467424900038168,11.315641999943182,12.331604999955744,12.308599699987099,None,,,,,,,,,,,,,,,,,,,,,,,,,060631,001,1,2024-05-27_23h36.28.419,article1,2024.1.4,None,2024-05-27 23h36.36.067904 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.671908300020732,12.684582100016996,12.684582100016996,13.222162800026126,space,0.5217231999849901,None,,,,,,,,,,,,,,,,,,060631,001,1,2024-05-27_23h36.28.419,article1,2024.1.4,None,2024-05-27 23h36.36.067904 +0330,
,,,,0,0,0,0,13.232992599951103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.223067000042647,13.232992599951103,14.33703269995749,14.221312699955888,14.221332899993286,14.33703269995749,14.33703269995749,14.33703269995749,21.1337046000408,21.150308200041763,21.150308200041763,21.150308200041763,22.13320229994133,22.121737799956463,right,6.78659539995715,None,060631,001,1,2024-05-27_23h36.28.419,article1,2024.1.4,None,2024-05-27 23h36.36.067904 +0330,
,,,,,,,,22.13320229994133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.122582699987106,22.13320229994133,23.22034130000975,23.121542599983513,23.12157219997607,23.22034130000975,23.22034130000975,23.22034130000975,,,,,,,,,,,,,,,,,,
