thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,trial.started,fixation1.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.00920369999948889,0.030422399984672666,0.030422399984672666,1.861795699922368,space,1.8182107999455184,None,,,,065314,001,2024-05-26_11h27.37.168,article1,2024.1.4,None,2024-05-26 11h27.41.313290 +0330,
,,,,,,,,,1.8619107999838889,1.870237199938856,2.8661651000147685,065314,001,2024-05-26_11h27.37.168,article1,2024.1.4,None,2024-05-26 11h27.41.313290 +0330,
