training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,estimation_trials.thisRepN,estimation_trials.thisTrialN,estimation_trials.thisN,estimation_trials.thisIndex,thisRow.t,notes,text_0.started,text0.started,text0_key_resp.started,text_0.stopped,text0_key_resp.keys,text0_key_resp.rt,text0_key_resp.duration,fixation_training.started,fixation0.started,fixation0.stopped,fixation_training.stopped,main_training.started,left_image_0.started,right_image_0.started,key_resp_0.started,polygon_0.started,left_learning_reward_0.started,right_learning_reward_0.started,key_resp_0.stopped,polygon_0.stopped,left_learning_reward_0.stopped,right_learning_reward_0.stopped,left_image_0.stopped,right_image_0.stopped,main_training.stopped,key_resp_0.keys,key_resp_0.rt,key_resp_0.duration,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,main_learning.started,left_image.started,right_image.started,key_resp.started,reward_B,reward_A1,gain_reward,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,main_learning.stopped,key_resp.keys,key_resp.rt,key_resp.duration,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,fixation_transfer.started,fixation2.started,fixation2.stopped,fixation_transfer.stopped,main_transfer.started,left_image_2.started,right_image_2.started,key_resp_2.started,polygon_2.started,left_image_2.stopped,right_image_2.stopped,key_resp_2.stopped,polygon_2.stopped,main_transfer.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,slider_transfer.started,slider_trns.started,mouse_trns.started,slider_transfer.stopped,slider_trns.response,slider_trns.rt,mouse_trns.x,mouse_trns.y,mouse_trns.leftButton,mouse_trns.midButton,mouse_trns.rightButton,mouse_trns.time,text_3.started,text3.started,text3_key_resp.started,text_3.stopped,text3_key_resp.keys,text3_key_resp.rt,text3_key_resp.duration,fixation_estimation.started,fixation3.started,fixation3.stopped,fixation_estimation.stopped,main_estimation.started,image_3.started,slider_estm.started,mouse_estm.started,main_estimation.stopped,slider_estm.response,slider_estm.rt,mouse_estm.x,mouse_estm.y,mouse_estm.leftButton,mouse_estm.midButton,mouse_estm.rightButton,mouse_estm.time,show_reward.started,text4.started,totalRewardText.started,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,0.0029908999567851424,0.006245099939405918,0.006245099939405918,0.8705177999800071,space,0.8436863999813795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142949,001,1,2024-05-28_13h45.52.231,article1,2024.1.4,None,2024-05-28 13h46.00.749435 +0330,
0,0,0,0,,,,,,,,,,,,,0.8809202000265941,,,,,,,,,0.8717056999448687,0.8809202000265941,2.0672893000300974,1.8657719999318942,1.8658245999831706,2.0672893000300974,2.0672893000300974,2.0672893000300974,5.882597399991937,5.882597399991937,5.882597399991937,6.081988699967042,6.88148410001304,6.88148410001304,6.88148410001304,7.0811079000122845,7.0811079000122845,7.883484599995427,right,0.8703682998893782,0.06355550000444055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142949,001,1,2024-05-28_13h45.52.231,article1,2024.1.4,None,2024-05-28 13h46.00.749435 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.884308699984103,7.897266699932516,7.897266699932516,9.466601899941452,space,1.5525717999553308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142949,001,1,2024-05-28_13h45.52.231,article1,2024.1.4,None,2024-05-28 13h46.00.749435 +0330,
,,,,0,0,0,0,,,,,,,,,9.480982100008987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.467984199989587,9.480982100008987,10.581662499927916,10.465166299953125,10.465200099977665,10.581662499927916,10.581662499927916,10.581662499927916,54,61,61,14.481863399967551,14.481863399967551,14.481863399967551,14.581670799991116,15.481612400035374,15.481612400035374,15.481612400035374,15.581150699988939,15.581150699988939,16.46638090000488,right,1.1549107999308035,0.07004190003499389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142949,001,1,2024-05-28_13h45.52.231,article1,2024.1.4,None,2024-05-28 13h46.00.749435 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.815263199969195,16.83116419997532,16.83116419997532,17.933344700024463,space,1.085658699972555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142949,001,1,2024-05-28_13h45.52.231,article1,2024.1.4,None,2024-05-28 13h46.00.749435 +0330,
,,,,,,,,0,0,0,0,,,,,17.947630999959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.934789799968712,17.947630999959074,19.068919699988328,18.93189769994933,18.931929799960926,19.068919699988328,19.068919699988328,19.068919699988328,20.473072599968873,21.47967749997042,21.47967749997042,21.47967749997042,22.524228199967183,22.483166699996218,right,0.381266999989748,None,22.48401739995461,22.524228199967183,0.00795790005940944,25.416183299967088,55.0,2.898026999901049,[0.05277777777777778],[0.002777777777777778],[1],[0],[0],[2.7805111999623477],,,,,,,,,,,,,,,,,,,,,,,,,,,,142949,001,1,2024-05-28_13h45.52.231,article1,2024.1.4,None,2024-05-28 13h46.00.749435 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.417052199947648,25.420401299954392,25.420401299954392,26.514803300029598,space,1.0804537000367418,None,,,,,,,,,,,,,,,,,,,,,142949,001,1,2024-05-28_13h45.52.231,article1,2024.1.4,None,2024-05-28 13h46.00.749435 +0330,
,,,,,,,,,,,,0,0,0,0,26.530353000038303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.51575999998022,26.530353000038303,27.653628399944864,27.516140599967912,27.516215799958445,27.653628399944864,27.653628399944864,0.08547719998750836,29.616733100032434,65.0,1.9879513999912888,[0.1425925925925926],[-0.18703703703703703],[1],[0],[0],[1.8181099999928847],,,,142949,001,1,2024-05-28_13h45.52.231,article1,2024.1.4,None,2024-05-28 13h46.00.749435 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.617625799961388,29.63368770002853,29.63368770002853,,,,,,,,,
