learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,main_learning.started,left_image.started,right_image.started,key_resp.started,reward_B,reward_A1,gain_reward,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,main_learning.stopped,key_resp.keys,key_resp.rt,key_resp.duration,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,fixation_transfer.started,fixation2.started,fixation2.stopped,fixation_transfer.stopped,main_transfer.started,left_image_2.started,right_image_2.started,key_resp_2.started,polygon_2.started,left_image_2.stopped,right_image_2.stopped,key_resp_2.stopped,polygon_2.stopped,main_transfer.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.02866609999909997,0.03952779993414879,0.03952779993414879,3.254449800006114,space,3.2039053000044078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091475,001,1,2024-05-28_01h02.06.351,article1,2024.1.4,None,2024-05-28 01h02.12.909919 +0330,
0,0,0,0,,,,,3.2665807999437675,,,,,,,,,3.2549219999928027,3.2665807999437675,4.3540769999381155,4.25454869994428,4.254575299913995,4.3540769999381155,4.3540769999381155,4.3540769999381155,34,74,74,8.267259399988689,8.267259399988689,8.267259399988689,8.367516199941747,9.267325000022538,9.267325000022538,9.267325000022538,9.366403299965896,9.366403299965896,10.257143300026655,right,1.6613452000310645,0.12463279999792576,,,,,,,,,,,,,,,,,,,,,,,,,091475,001,1,2024-05-28_01h02.06.351,article1,2024.1.4,None,2024-05-28 01h02.12.909919 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.605077299987897,10.617877000011504,10.617877000011504,11.788030999945477,space,1.1679966000374407,None,,,,,,,,,,,,,,,,,,091475,001,1,2024-05-28_01h02.06.351,article1,2024.1.4,None,2024-05-28 01h02.12.909919 +0330,
,,,,0,0,0,0,11.80079319991637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.788649800000712,11.80079319991637,12.854179200017825,12.786897499929182,12.78691629995592,12.854179200017825,12.854179200017825,12.854179200017825,26.282737899920903,28.29988389997743,28.29988389997743,28.29988389997743,30.31538169994019,30.305911000003107,right,11.403774100006558,None,091475,001,1,2024-05-28_01h02.06.351,article1,2024.1.4,None,2024-05-28 01h02.12.909919 +0330,
,,,,,,,,30.31538169994019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3069414999336,30.31538169994019,31.418480099993758,31.30473550001625,31.304758599959314,31.418480099993758,31.418480099993758,31.418480099993758,,,,,,,,,,,,,,,,,,
