thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,trial.started,fixation1.started,fixation1.stopped,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0034617000492289662,0.010308400029316545,0.010308400029316545,1.5488344000186771,space,1.5204845999833196,None,,,,,734929,001,2024-05-26_11h31.06.531,article1,2024.1.4,None,2024-05-26 11h31.10.504874 +0330,
,,,,,,,,,1.5488893000874668,1.5587203000904992,2.558389400015585,2.5421992000192404,734929,001,2024-05-26_11h31.06.531,article1,2024.1.4,None,2024-05-26 11h31.10.504874 +0330,
