thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,trial.started,fixation1.started,fixation1.stopped,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.003880699980072677,0.008126400061883032,0.008126400061883032,1.8576341000152752,space,1.8435865000355989,None,,,,,663239,001,2024-05-26_11h30.16.066,article1,2024.1.4,None,2024-05-26 11h30.20.480577 +0330,
,,,,,,,,,1.857725300011225,1.8680408999789506,2.867406600038521,2.85125120007433,663239,001,2024-05-26_11h30.16.066,article1,2024.1.4,None,2024-05-26 11h30.20.480577 +0330,
