learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,estimation_trials.thisRepN,estimation_trials.thisTrialN,estimation_trials.thisN,estimation_trials.thisIndex,thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation_learning.stopped,main_learning.started,left_image.started,right_image.started,key_resp.started,reward_B,reward_A1,gain_reward,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,main_learning.stopped,key_resp.keys,key_resp.rt,key_resp.duration,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,fixation_transfer.started,fixation2.started,fixation2.stopped,fixation_transfer.stopped,main_transfer.started,left_image_2.started,right_image_2.started,key_resp_2.started,polygon_2.started,left_image_2.stopped,right_image_2.stopped,key_resp_2.stopped,polygon_2.stopped,main_transfer.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,slider_transfer.started,slider_trns.started,mouse_trns.started,slider_transfer.stopped,slider_trns.response,slider_trns.rt,mouse_trns.x,mouse_trns.y,mouse_trns.leftButton,mouse_trns.midButton,mouse_trns.rightButton,mouse_trns.time,text_3.started,text3.started,text3_key_resp.started,text_3.stopped,text3_key_resp.keys,text3_key_resp.rt,text3_key_resp.duration,fixation_estimation.started,fixation3.started,fixation3.stopped,fixation_estimation.stopped,main_estimation.started,image_3.started,slider_estm.started,mouse_estm.started,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,0.012122099986299872,0.02804540004581213,0.02804540004581213,0.6704249000176787,space,0.6294707000488415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604989,001,1,2024-05-28_11h13.33.527,article1,2024.1.4,None,2024-05-28 11h13.42.633258 +0330,
0,0,0,0,,,,,,,,,0.6930673000169918,,,,,,,,,0.6716015000129119,0.6930673000169918,1.682258400018327,1.682279899949208,1.8313809999963269,1.8313809999963269,1.8313809999963269,58,71,71,5.69489030004479,5.69489030004479,5.69489030004479,5.861430900054984,6.694321000017226,6.694321000017226,6.694321000017226,6.844161999993958,6.844161999993958,7.668421700014733,right,0.7635307000018656,0.12922290002461523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604989,001,1,2024-05-28_11h13.33.527,article1,2024.1.4,None,2024-05-28 11h13.42.633258 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.033885700046085,8.045209500007331,8.045209500007331,8.733208399964496,space,0.6743509999942034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604989,001,1,2024-05-28_11h13.33.527,article1,2024.1.4,None,2024-05-28 11h13.42.633258 +0330,
,,,,0,0,0,0,,,,,8.744289700058289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.734009300009347,8.744289700058289,9.831695100059733,9.733357100049034,9.733388000051491,9.831695100059733,9.831695100059733,9.831695100059733,11.442877999972552,12.459638600004837,12.459638600004837,12.459638600004837,13.52679050003644,13.464764600037597,right,0.5915717000607401,None,13.46574530005455,13.52679050003644,0.00823940010741353,17.767456899979152,90.0,4.243639099993743,"[0.05333333333333334, 0.445]","[0.058333333333333334, -0.013333333333333334]","[1, 1]","[0, 0]","[0, 0]","[2.3687999999383464, 4.1367179999360815]",,,,,,,,,,,,,,,,604989,001,1,2024-05-28_11h13.33.527,article1,2024.1.4,None,2024-05-28 11h13.42.633258 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.768431000062265,17.77752570004668,17.77752570004668,18.79982569999993,space,1.007780099986121,None,,,,,,,,,604989,001,1,2024-05-28_11h13.33.527,article1,2024.1.4,None,2024-05-28 11h13.42.633258 +0330,
,,,,,,,,,,,,18.811017700005323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.800702700042166,18.811017700005323,19.892275499994867,19.798264399985783,19.79829049995169,19.892275499994867,19.892275499994867,0.04560950002633035,,,,,,,,,
