thisRow.t,notes,text.started,text1.started,text1_key_resp.started,text.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,trial.started,fixation1.started,fixation1.stopped,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.004728300031274557,0.01007479999680072,0.01007479999680072,3.3060267999535426,space,3.2843062999891117,None,,,,,629091,001,2024-05-26_11h33.57.465,article1,2024.1.4,None,2024-05-26 11h34.01.588838 +0330,
,,,,,,,,,3.306067300029099,3.32182539999485,4.3215640999842435,4.305447999970056,629091,001,2024-05-26_11h33.57.465,article1,2024.1.4,None,2024-05-26 11h34.01.588838 +0330,
