learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,fixation_learning.started,fixation1.started,fixation1.stopped,fixation_learning.stopped,main_learning.started,left_image.started,right_image.started,key_resp.started,reward_A2,reward_C,polygon.started,left_learning_reward.started,right_learning_reward.started,key_resp.stopped,polygon.stopped,left_learning_reward.stopped,right_learning_reward.stopped,left_image.stopped,right_image.stopped,text_no_resp.started,text_no_resp.stopped,main_learning.stopped,key_resp.keys,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,fixation_transfer.started,fixation2.started,fixation2.stopped,fixation_transfer.stopped,main_transfer.started,left_image_2.started,right_image_2.started,key_resp_2.started,polygon_2.started,left_image_2.stopped,right_image_2.stopped,key_resp_2.stopped,polygon_2.stopped,main_transfer.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,slider_transfer.started,slider_trns.started,slider_mouse.started,slider_transfer.stopped,slider_trns.response,slider_trns.rt,slider_mouse.x,slider_mouse.y,slider_mouse.leftButton,slider_mouse.midButton,slider_mouse.rightButton,slider_mouse.time,participant,session,learning type,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.04182509996462613,0.05726249993313104,0.05726249993313104,17.992059199954383,space,17.915696799987927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863375,001,1,2024-05-28_01h24.05.228,article1,2024.1.4,None,2024-05-28 01h24.12.015860 +0330,
0,0,0,0,,,,,18.00057759997435,,,,,,,,,17.99291509995237,18.00057759997435,19.07095660001505,18.988870800007135,18.988891399931163,19.07095660001505,19.07095660001505,19.07095660001505,65,25,23.000387000036426,23.000387000036426,23.000387000036426,23.084800399956293,24.001552999950945,24.001552999950945,24.001552999950945,24.0844479999505,24.0844479999505,25.016476099961437,26.01647829997819,26.007802999927662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863375,001,1,2024-05-28_01h24.05.228,article1,2024.1.4,None,2024-05-28 01h24.12.015860 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.35155639995355,26.366725099971518,26.366725099971518,27.54108630004339,space,1.1714413999579847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863375,001,1,2024-05-28_01h24.05.228,article1,2024.1.4,None,2024-05-28 01h24.12.015860 +0330,
,,,,0,0,0,0,27.550854800036177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.54208339995239,27.550854800036177,28.604031599941663,28.539611699990928,28.539633800042793,28.604031599941663,28.604031599941663,28.604031599941663,30.333032099995762,31.34934139996767,31.34934139996767,31.34934139996767,32.398893199977465,32.35356039996259,right,0.7054613999789581,None,32.3545019000303,32.398893199977465,0.007421900052577257,37.06968259997666,50.0,4.691497099935077,[-0.018333333333333333],[0.03666666666666667],[1],[0],[0],[4.603428400005214],863375,001,1,2024-05-28_01h24.05.228,article1,2024.1.4,None,2024-05-28 01h24.12.015860 +0330,
,,,,,,,,37.083224799949676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.07023399998434,37.083224799949676,38.134961399948224,38.06942049995996,38.069443200016394,38.134961399948224,38.134961399948224,38.134961399948224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
