thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,self_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.034365500090643764,0.05408620007801801,0.05408620007801801,3.297952700057067,space,3.2254540999419987,None,,676896,001,2024-05-28_20h23.06.120,article2,2024.1.4,None,2024-05-28 20h23.14.313097 +0330,
,,,,,,,,,3.2979991000611335,,,,,,,,
