thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,intertrial.started,fixation1.started,fixation1.stopped,intertrial.stopped,self_trial.started,self_trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.04521830007433891,0.07145600009243935,0.07145600009243935,4.352791500044987,space,4.2366173000773415,None,,,,,,,691754,001,2024-05-28_21h56.26.475,article2,2024.1.4,None,2024-05-28 21h56.33.939442 +0330,
,,,,,,,,,4.352861799998209,4.3612408000044525,9.645798400044441,9.633977600024082,,,691754,001,2024-05-28_21h56.26.475,article2,2024.1.4,None,2024-05-28 21h56.33.939442 +0330,
,,,,,,,,,,,,,9.634018499986269,9.634400899987668,691754,001,2024-05-28_21h56.26.475,article2,2024.1.4,None,2024-05-28 21h56.33.939442 +0330,
