dollar,probability,image_name,selt_trials.thisRepN,selt_trials.thisTrialN,selt_trials.thisN,selt_trials.thisIndex,thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,intertrial.started,fixation1.started,fixation1.stopped,intertrial.stopped,self_trial.started,image1.started,textbox_left.started,textbox_right.started,key_resp.started,polygon.started,key_resp.stopped,self_trial.stopped,image_name,textbox_left,textbox_right,selection,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.003298299969173968,0.007878599921241403,0.007878599921241403,0.573097699903883,space,0.5485054000746459,None,,,,,,,,,,,,,,,,,,,,357650,001,2024-05-29_01h06.56.247,article2,2024.1.4,None,2024-05-29 01h07.01.665917 +0330,
12,0.4,2.png,0,0,0,0,0.5891741999657825,,,,,,,,,0.5863235999131575,0.5891741999657825,4.66573469992727,4.583768599899486,4.5838174999225885,4.66573469992727,4.66573469992727,4.66573469992727,4.66573469992727,8.637167799985036,8.709888399927877,9.613875399925746,2.png,Accept,Reject,,None,,,357650,001,2024-05-29_01h06.56.247,article2,2024.1.4,None,2024-05-29 01h07.01.665917 +0330,
50,0.57,5.png,0,1,1,3,9.616634299978614,,,,,,,,,9.614244299940765,9.616634299978614,14.660051799961366,14.616969499969855,14.617047399980947,14.660051799961366,14.660051799961366,14.660051799961366,14.660051799961366,18.66121559997555,18.704882799996994,19.63337329996284,5.png,Reject,Accept,Accept,right,0.9161814999533817,0.09982190001755953,357650,001,2024-05-29_01h06.56.247,article2,2024.1.4,None,2024-05-29 01h07.01.665917 +0330,
20,0.61,4.png,0,2,2,2,19.636275199940428,,,,,,,,,19.633723399951123,19.636275199940428,25.68900799995754,25.63399959995877,25.63406249997206,25.68900799995754,25.68900799995754,25.68900799995754,25.68900799995754,29.674397800001316,29.707161300000735,30.66562649991829,4.png,Accept,Reject,Accept,left,0.32666819996666163,0.11844910006038845,357650,001,2024-05-29_01h06.56.247,article2,2024.1.4,None,2024-05-29 01h07.01.665917 +0330,
27,0.5,3.png,0,3,3,1,30.66804139991291,,,,,,,,,30.66593059990555,30.66804139991291,34.708601599908434,34.66700069990475,34.66705980000552,34.708601599908434,34.708601599908434,34.708601599908434,34.708601599908434,38.720460499986075,38.75478759990074,39.689181499998085,3.png,Accept,Reject,,None,,,357650,001,2024-05-29_01h06.56.247,article2,2024.1.4,None,2024-05-29 01h07.01.665917 +0330,
