dollar,probability,image_name,selt_trials.thisRepN,selt_trials.thisTrialN,selt_trials.thisN,selt_trials.thisIndex,observe_trials.thisRepN,observe_trials.thisTrialN,observe_trials.thisN,observe_trials.thisIndex,thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,intertrial.started,fixation1.started,fixation1.stopped,intertrial.stopped,self_trial.started,image1.started,textbox_left.started,textbox_right.started,key_resp.started,polygon.started,key_resp.stopped,self_trial.stopped,image_name,textbox_left,textbox_right,selection,key_resp.keys,key_resp.rt,key_resp.duration,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,observe_trial.started,image2.started,textbox_left_2.started,textbox_right_2.started,polygon_2.started,observe_trial.stopped,image_name_obs,textbox_left_obs,textbox_right_obs,selection_obs,participant,session,aversion probability,seek probability,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,0.002792299957945943,0.0072231999365612864,0.0072231999365612864,1.018758499994874,space,0.9949655999662355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582416,001,0.3,0.7,2024-05-29_04h11.15.544,article2,2024.1.4,None,2024-05-29 04h11.23.843772 +0330,
12,0.4,2.png,0,0,0,0,,,,,1.04167679999955,,,,,,,,,1.0369681000011042,1.04167679999955,4.2294313999591395,4.032925299950875,4.032974199973978,4.2294313999591395,4.2294313999591395,4.2294313999591395,4.2294313999591395,8.091435899958014,8.298239600029774,9.05671039992012,2.png,Reject,Accept,Accept,right,0.37759960000403225,0.1812270999653265,,,,,,,,,,,,,,,,,,582416,001,0.3,0.7,2024-05-29_04h11.15.544,article2,2024.1.4,None,2024-05-29 04h11.23.843772 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.057466299971566,9.062509499955922,9.062509499955922,9.950290899956599,space,0.8831634999951348,None,,,,,,,,,,,582416,001,0.3,0.7,2024-05-29_04h11.15.544,article2,2024.1.4,None,2024-05-29 04h11.23.843772 +0330,
20,0.61,4.png,,,,,0,0,0,2,9.972025500028394,,,,,,,,,9.968546699965373,9.972025500028394,15.093625799985602,14.966742299962789,,,,,,,,,4.png,,,,,,,,,,,,,,14.966806299984455,15.093625799985602,15.093625799985602,15.093625799985602,19.069058199995197,20.020557699957862,4.png,Accept,Reject,Accept,582416,001,0.3,0.7,2024-05-29_04h11.15.544,article2,2024.1.4,None,2024-05-29 04h11.23.843772 +0330,
12,0.4,2.png,,,,,0,1,1,0,20.024777099955827,,,,,,,,,20.021092999959365,20.024777099955827,22.088171700015664,22.016471699927934,,,,,,,,,2.png,,,,,,,,,,,,,,22.016531999921426,22.088171700015664,22.088171700015664,22.088171700015664,26.11094929999672,27.032419199938886,2.png,Reject,Accept,Accept,582416,001,0.3,0.7,2024-05-29_04h11.15.544,article2,2024.1.4,None,2024-05-29 04h11.23.843772 +0330,
27,0.5,3.png,,,,,0,2,2,1,27.035466599976644,,,,,,,,,27.032771999947727,27.035466599976644,29.120263600023463,29.032167800003663,,,,,,,,,3.png,,,,,,,,,,,,,,29.032227899995632,29.120263600023463,29.120263600023463,29.120263600023463,33.094458199921064,34.085302499937825,3.png,Reject,Accept,Accept,582416,001,0.3,0.7,2024-05-29_04h11.15.544,article2,2024.1.4,None,2024-05-29 04h11.23.843772 +0330,
50,0.57,5.png,,,,,0,3,3,3,34.08960169996135,,,,,,,,,34.08578359999228,34.08960169996135,36.14513029996306,36.08251079998445,,,,,,,,,5.png,,,,,,,,,,,,,,36.08260760002304,36.14513029996306,36.14513029996306,36.14513029996306,40.130944399978034,41.11007089994382,5.png,Accept,Reject,Accept,582416,001,0.3,0.7,2024-05-29_04h11.15.544,article2,2024.1.4,None,2024-05-29 04h11.23.843772 +0330,
