thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,intertrial.started,fixation1.started,fixation1.stopped,intertrial.stopped,self_trial.started,self_trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.05142929998692125,0.07870700000785291,0.07870700000785291,2.3922026000218466,space,2.2740554000483826,None,,,,,,,137218,001,2024-05-28_21h55.54.807,article2,2024.1.4,None,2024-05-28 21h56.03.389069 +0330,
,,,,,,,,,2.3922718999674544,2.4012230000225827,5.969881700002588,5.9579525999724865,,,137218,001,2024-05-28_21h55.54.807,article2,2024.1.4,None,2024-05-28 21h56.03.389069 +0330,
,,,,,,,,,,,,,5.957985199987888,5.958246199996211,137218,001,2024-05-28_21h55.54.807,article2,2024.1.4,None,2024-05-28 21h56.03.389069 +0330,
