dollar,probability,image_name,selt_trials.thisRepN,selt_trials.thisTrialN,selt_trials.thisN,selt_trials.thisIndex,observe_trials.thisRepN,observe_trials.thisTrialN,observe_trials.thisN,observe_trials.thisIndex,thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,intertrial.started,fixation1.started,fixation1.stopped,intertrial.stopped,self_trial.started,image1.started,textbox_left.started,textbox_right.started,key_resp.started,polygon.started,key_resp.stopped,self_trial.stopped,image_name,textbox_left,textbox_right,selection,key_resp.keys,key_resp.rt,key_resp.duration,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,observe_trial.started,image2.started,textbox_left_2.started,textbox_right_2.started,polygon_2.started,observe_trial.stopped,image_name_obs,textbox_left_obs,textbox_right_obs,selection_obs,participant,session,aversion probability,seek probability,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,0.002379800076596439,0.005803400068543851,0.005803400068543851,0.8689600999932736,space,0.8478519000345841,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837975,001,0.3,0.7,2024-05-29_04h43.26.173,article2,2024.1.4,None,2024-05-29 04h43.35.244970 +0330,
12,0.4,2.png,0,0,0,0,,,,,0.8980309000471607,,,,,,,,,0.8922717000823468,0.8980309000471607,7.071052900049835,6.8951940999832,6.895247500040568,7.071052900049835,7.071052900049835,7.071052900049835,7.071052900049835,10.98596289998386,11.183250200003386,11.937264500069432,2.png,Accept,Reject,Reject,right,0.9209338000509888,0.1793830000096932,,,,,,,,,,,,,,,,,,837975,001,0.3,0.7,2024-05-29_04h43.26.173,article2,2024.1.4,None,2024-05-29 04h43.35.244970 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.965091200079769,11.971260200021788,11.971260200021788,13.312664500088431,space,1.3396578999236226,None,,,,,,,,,,,837975,001,0.3,0.7,2024-05-29_04h43.26.173,article2,2024.1.4,None,2024-05-29 04h43.35.244970 +0330,
50,0.57,5.png,,,,,0,0,0,3,13.3352620000951,,,,,,,,,13.33208150009159,13.3352620000951,19.447668300010264,19.328408000059426,,,,,,,,,5.png,,,,,,,,,,,,,,19.328464500023983,19.447668300010264,19.447668300010264,19.447668300010264,23.383419300080277,24.376238199998625,5.png,Accept,Reject,Accept,837975,001,0.3,0.7,2024-05-29_04h43.26.173,article2,2024.1.4,None,2024-05-29 04h43.35.244970 +0330,
32,0.5,6.png,,,,,0,1,1,4,24.379471800057217,,,,,,,,,24.376707600080408,24.379471800057217,30.47064600000158,30.37875790009275,,,,,,,,,6.png,,,,,,,,,,,,,,30.378821499994956,30.47064600000158,30.47064600000158,30.47064600000158,34.42478810006287,35.40641160006635,6.png,Reject,Accept,Accept,837975,001,0.3,0.7,2024-05-29_04h43.26.173,article2,2024.1.4,None,2024-05-29 04h43.35.244970 +0330,
12,0.4,2.png,,,,,0,2,2,0,35.41038670006674,,,,,,,,,35.40679680008907,35.41038670006674,39.46343870006967,39.39575810008682,,,,,,,,,2.png,,,,,,,,,,,,,,39.39581500005443,39.46343870006967,39.46343870006967,39.46343870006967,43.4587641999824,44.409895900054835,2.png,Reject,Accept,Accept,837975,001,0.3,0.7,2024-05-29_04h43.26.173,article2,2024.1.4,None,2024-05-29 04h43.35.244970 +0330,
20,0.61,4.png,,,,,0,3,3,2,44.4132192999823,,,,,,,,,44.41026040003635,44.4132192999823,48.47786660003476,48.41090530005749,,,,,,,,,4.png,,,,,,,,,,,,,,48.410951300058514,48.47786660003476,48.47786660003476,48.47786660003476,52.46751009998843,53.420573899988085,4.png,Reject,Accept,Reject,837975,001,0.3,0.7,2024-05-29_04h43.26.173,article2,2024.1.4,None,2024-05-29 04h43.35.244970 +0330,
,,,,,,,,,,,53.425287800026126,,,,,,,,,53.42113919998519,53.425287800026126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
