thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,intertrial.started,fixation1.started,fixation1.stopped,intertrial.stopped,self_trial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.044568699900992215,0.07035669998731464,0.07035669998731464,9.889981399988756,space,9.787134399986826,None,,,,,,444143,001,2024-05-28_22h15.18.665,article2,2024.1.4,None,2024-05-28 22h15.29.719405 +0330,
,,,,,,,,,9.890050899935886,9.910205199965276,,12.432476699934341,,444143,001,2024-05-28_22h15.18.665,article2,2024.1.4,None,2024-05-28 22h15.29.719405 +0330,
,,,,,,,,,,,,,12.432512199971825,,,,,,,,
