dollar,probability,image_name,selt_trials.thisRepN,selt_trials.thisTrialN,selt_trials.thisN,selt_trials.thisIndex,observe_trials.thisRepN,observe_trials.thisTrialN,observe_trials.thisN,observe_trials.thisIndex,thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,intertrial.started,fixation1.started,fixation1.stopped,intertrial.stopped,self_trial.started,image1.started,textbox_left.started,textbox_right.started,key_resp.started,polygon.started,key_resp.stopped,self_trial.stopped,image_name,textbox_left,textbox_right,selection,key_resp.keys,key_resp.rt,key_resp.duration,text_2.started,text2.started,text2_key_resp.started,text_2.stopped,text2_key_resp.keys,text2_key_resp.rt,text2_key_resp.duration,observe_trial.started,image2.started,textbox_left_2.started,textbox_right_2.started,polygon_2.started,observe_trial.stopped,image_name_obs,textbox_left_obs,textbox_right_obs,selection_obs,participant,session,aversion probability,seek probability,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,0.002034700009971857,0.0053128000581637025,0.0053128000581637025,0.35542060004081577,space,0.32929150003474206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958705,001,0.3,0.7,2024-05-29_04h01.31.871,article2,2024.1.4,None,2024-05-29 04h01.39.337847 +0330,
12,0.4,2.png,0,0,0,0,,,,,0.39633470005355775,,,,,,,,,0.3893933000508696,0.39633470005355775,3.5714424999896437,3.38203620002605,3.3820908999769017,3.5714424999896437,3.5714424999896437,3.5714424999896437,3.5714424999896437,7.473033100017346,7.667438999982551,8.410528999986127,2.png,Reject,Accept,Accept,right,0.3580008000135422,0.14392159995622933,,,,,,,,,,,,,,,,,,958705,001,0.3,0.7,2024-05-29_04h01.31.871,article2,2024.1.4,None,2024-05-29 04h01.39.337847 +0330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.411273600067943,8.416319499956444,8.416319499956444,9.19991199998185,space,0.7815670999698341,None,,,,,,,,,,,958705,001,0.3,0.7,2024-05-29_04h01.31.871,article2,2024.1.4,None,2024-05-29 04h01.39.337847 +0330,
27,0.5,3.png,,,,,0,0,0,1,9.224927600007504,,,,,,,,,9.220352399977855,9.224927600007504,15.329818999976851,15.215239000041038,,,,,,,,,3.png,,,,,,,,,,,,,,15.215300100040622,15.329818999976851,15.329818999976851,15.329818999976851,19.32776350004133,20.227678499999456,3.png,Accept,Reject,Accept,958705,001,0.3,0.7,2024-05-29_04h01.31.871,article2,2024.1.4,None,2024-05-29 04h01.39.337847 +0330,
12,0.4,2.png,,,,,0,1,1,0,20.23213310004212,,,,,,,,,20.228101999964565,20.23213310004212,25.298198500066064,25.230934499995783,,,,,,,,,2.png,,,,,,,,,,,,,,25.230980099993758,25.298198500066064,25.298198500066064,25.298198500066064,29.320733200060204,30.279309600009583,2.png,Accept,Reject,Accept,958705,001,0.3,0.7,2024-05-29_04h01.31.871,article2,2024.1.4,None,2024-05-29 04h01.39.337847 +0330,
20,0.61,4.png,,,,,0,2,2,2,30.283434699987993,,,,,,,,,30.27992860006634,30.283434699987993,35.34585879999213,35.28187579999212,,,,,,,,,4.png,,,,,,,,,,,,,,35.281933999969624,35.34585879999213,35.34585879999213,35.34585879999213,39.381734500057064,40.33083600003738,4.png,Accept,Reject,Accept,958705,001,0.3,0.7,2024-05-29_04h01.31.871,article2,2024.1.4,None,2024-05-29 04h01.39.337847 +0330,
,,,,,,,,,,,40.33552179997787,,,,,,,,,40.331567400018685,40.33552179997787,44.40527300001122,44.331661800039,,,,,,,,,,,,,,,,,,,,,,,44.33171609998681,44.40527300001122,44.40527300001122,44.40527300001122,,,,,,,,,,,,,,,,
