thisRow.t,notes,text_1.started,text1.started,text1_key_resp.started,text_1.stopped,text1_key_resp.keys,text1_key_resp.rt,text1_key_resp.duration,self_trial.started,self_trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.029962099972181022,0.04743070004042238,0.04743070004042238,549.6859233999858,space,549.6310138999252,None,,,911346,001,2024-05-28_20h11.11.209,article2,2024.1.4,None,2024-05-28 20h11.16.493180 +0330,
,,,,,,,,,549.6859773000469,549.7308375000721,911346,001,2024-05-28_20h11.11.209,article2,2024.1.4,None,2024-05-28 20h11.16.493180 +0330,
